year,driver_name,source_path,source_type,line_or_row,speed_hits_mph,lap_time_hits_s,context,evidence_score
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1201,231.755;231.374;231.188;231.172;230.793;228.520,,"            26       8    Lundqvist, Linus (R)                  D/H/F         00:02.8537          231.755    0 ||             27      77    Grosjean, Romain                      D/C/F         00:02.8584          231.374    0 ||             28      51    Legge, Katherine                      D/H/F         00:02.8607          231.188    0 ||             29      28    Ericsson, Marcus                      D/H/F         00:02.8609          231.172    0 ||             30      15    Rahal, Graham                         D/H/F         00:02.8656          230.793    0 ||             31      18    Siegel, Nolan (R)                     D/H/F         00:02.8941          228.520    0 || ",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1249,233.984;233.906;233.542;233.381;233.357;230.954,,"            26       9    Dixon, Scott                          D/H/F         00:03.9105          233.984    1 ||             27      77    Grosjean, Romain                      D/C/F         00:03.9118          233.906    0 ||             28      51    Legge, Katherine                      D/H/F         00:03.9179          233.542    1 ||             29      28    Ericsson, Marcus                      D/H/F         00:03.9206          233.381    0 ||             30      15    Rahal, Graham                         D/H/F         00:03.9210          233.357    0 ||             31      18    Siegel, Nolan (R)                     D/H/F         00:03.9618          230.954    0 || ",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1296,229.938;229.870;229.765;229.416;229.292;229.219;227.118,,"            25      66    Blomqvist, Tom (R)                    D/H/F         00:09.7852          229.938    0 ||             26       8    Lundqvist, Linus (R)                  D/H/F         00:09.7881          229.870    0 ||             27      06    Castroneves, Helio                    D/H/F         00:09.7926          229.765    0 ||             28      28    Ericsson, Marcus                      D/H/F         00:09.8075          229.416    0 ||             29      51    Legge, Katherine                      D/H/F         00:09.8128          229.292    1 ||             30      15    Rahal, Graham                         D/H/F         00:09.8159          229.219    0 ||             31      18    Siegel, Nolan (R)                     D/H/F         00:09.9067          227.118    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1339,234.018;233.914;233.868;233.829;233.809;233.586;233.380,,"            20      11    Armstrong, Marcus (R)                 D/H/F         00:09.6146          234.018    0 ||             21      24    Daly, Conor                           D/C/F         00:09.6189          233.914    0 ||             22      77    Grosjean, Romain                      D/C/F         00:09.6208          233.868    0 ||             23      28    Ericsson, Marcus                      D/H/F         00:09.6224          233.829    0 ||             24      41    Robb, Sting Ray                       D/C/F         00:09.6232          233.809    0 ||             25      66    Blomqvist, Tom (R)                    D/H/F         00:09.6324          233.586    2 ||             26      45    Lundgaard, Christian                  D/H/F         00:09.6409          233.380    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1392,230.619;230.383;230.320;229.971;229.729;229.615;227.857,,"            25      77    Grosjean, Romain                      D/C/F         00:09.7563          230.619    0 ||             26       4    Simpson, Kyffin (R)                   D/H/F         00:09.7663          230.383    0 ||             27      98    Andretti, Marco                       D/H/F         00:09.7690          230.320    0 ||             28      28    Ericsson, Marcus                      D/H/F         00:09.7838          229.971    0 ||             29      15    Rahal, Graham                         D/H/F         00:09.7941          229.729    0 ||             30      51    Legge, Katherine                      D/H/F         00:09.7990          229.615    0 ||             31      18    Siegel, Nolan (R)                     D/H/F         00:09.8746          227.857    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1440,233.123;233.061;232.838;232.450;232.378;232.152;229.927,,"            25      78    Canapino, Agustin                     D/C/F         00:06.7619          233.123    0 ||             26       9    Dixon, Scott                          D/H/F         00:06.7637          233.061    0 ||             27      77    Grosjean, Romain                      D/C/F         00:06.7702          232.838    0 ||             28      28    Ericsson, Marcus                      D/H/F         00:06.7815          232.450    0 ||             29      51    Legge, Katherine                      D/H/F         00:06.7836          232.378    1 ||             30      15    Rahal, Graham                         D/H/F         00:06.7902          232.152    0 ||             31      18    Siegel, Nolan (R)                     D/H/F         00:06.8559          229.927    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1490,236.261;235.988;235.852;235.649;235.649;235.513;235.174,,"            27    45    Lundgaard, Christian                  D/H/F         00:00.3463          236.261    1 ||             28    66    Blomqvist, Tom (R)                    D/H/F         00:00.3467          235.988    1 ||             29     9    Dixon, Scott                          D/H/F         00:00.3469          235.852    2 ||             30    28    Ericsson, Marcus                      D/H/F         00:00.3472          235.649    2 ||             31    28    Ericsson, Marcus                      D/H/F         00:00.3472          235.649    3 ||             32    51    Legge, Katherine                      D/H/F         00:00.3474          235.513    3 ||             33    15    Rahal, Graham                         D/H/F         00:00.3479          235.174    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1491,235.988;235.852;235.649;235.649;235.513;235.174;233.297,,"            28    66    Blomqvist, Tom (R)                    D/H/F         00:00.3467          235.988    1 ||             29     9    Dixon, Scott                          D/H/F         00:00.3469          235.852    2 ||             30    28    Ericsson, Marcus                      D/H/F         00:00.3472          235.649    2 ||             31    28    Ericsson, Marcus                      D/H/F         00:00.3472          235.649    3 ||             32    51    Legge, Katherine                      D/H/F         00:00.3474          235.513    3 ||             33    15    Rahal, Graham                         D/H/F         00:00.3479          235.174    0 ||             34    18    Siegel, Nolan (R)                     D/H/F         00:00.3507          233.297    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1537,233.297;233.297;233.031;233.031;233.031;232.832;232.832,,"            23    24    Daly, Conor                           D/C/F         00:00.3507          233.297    0 ||             24    15    Rahal, Graham                         D/H/F         00:00.3507          233.297    0 ||             25    66    Blomqvist, Tom (R)                    D/H/F         00:00.3511          233.031    1 ||             26    28    Ericsson, Marcus                      D/H/F         00:00.3511          233.031    0 ||             27    51    Legge, Katherine                      D/H/F         00:00.3511          233.031    0 ||             28     8    Lundqvist, Linus (R)                  D/H/F         00:00.3514          232.832    0 ||             29    06    Castroneves, Helio                    D/H/F         00:00.3514          232.832    2",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1581,237.772;237.772;237.702;237.633;237.564;237.358;237.289,,"            19    11    Armstrong, Marcus (R)                 D/H/F         00:00.3441          237.772    2 ||             20    77    Grosjean, Romain                      D/C/F         00:00.3441          237.772    0 ||             21    66    Blomqvist, Tom (R)                    D/H/F         00:00.3442          237.702    0 ||             22    28    Ericsson, Marcus                      D/H/F         00:00.3443          237.633    0 ||             23    24    Daly, Conor                           D/C/F         00:00.3444          237.564    0 ||             24    60    Rosenqvist, Felix                     D/H/F         00:00.3447          237.358    0 ||             25    10    Palou, Alex                           D/H/F         00:00.3448          237.289    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1641,233.830;233.830;233.697;233.630;233.297;233.297;230.212,,"            27     5    O'Ward, Pato                          D/C/F         00:00.3499          233.830    0 ||             28     8    Lundqvist, Linus (R)                  D/H/F         00:00.3499          233.830    0 ||             29    06    Castroneves, Helio                    D/H/F         00:00.3501          233.697    3 ||             30    28    Ericsson, Marcus                      D/H/F         00:00.3502          233.630    0 ||             31    51    Legge, Katherine                      D/H/F         00:00.3507          233.297    0 ||             32    51    Legge, Katherine                      D/H/F         00:00.3507          233.297    1 ||             33    18    Siegel, Nolan (R)                     D/H/F         00:00.3554          230.212    0",7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_03_Top_Section_Times.txt,txt,1692,236.072;236.023;235.824;235.725;235.083;232.693,,"            28    45    Lundgaard, Christian                  D/H/F         00:00.4751          236.072    1 ||             29    77    Grosjean, Romain                      D/C/F         00:00.4752          236.023    1 ||             30    51    Legge, Katherine                      D/H/F         00:00.4756          235.824    2 ||             31    28    Ericsson, Marcus                      D/H/F         00:00.4758          235.725    3 ||             32    15    Rahal, Graham                         D/H/F         00:00.4771          235.083    0 ||             33    18    Siegel, Nolan (R)                     D/H/F         00:00.4820          232.693    1 || ",7
2024,Marcus Ericsson,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,15672,222.911;220.131;223.325;228.029,,"19 T 3.0220 5.3684 5.3194 5.1106 5.0375 5.3180 5.3206 3.2880 3.7555 41.5400 || S 222.911 209.560 211.490 220.131 223.325 211.546 211.442 218.978 228.029 216.659 || Page 305 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 8 - Ericsson, Marcus || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2024,Marcus Ericsson,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,15778,223.643;221.579;227.163;228.455,,"57 T 3.0121 5.3570 5.2814 5.0772 4.9524 5.2714 5.2627 3.2742 3.7485 41.2369 || S 223.643 210.006 213.012 221.579 227.163 213.416 213.769 219.901 228.455 218.251 || Page 307 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 8 - Ericsson, Marcus || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2024,Marcus Ericsson,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,15884,221.013;226.773,,"95 T 3.1126 5.4697 5.6452 5.2035 5.0902 5.5939 5.5764 3.3368 3.7763 42.8046 || S 216.422 205.679 199.284 216.201 221.013 201.112 201.743 215.776 226.773 210.258 || Page 309 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 8 - Ericsson, Marcus || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2024,Marcus Ericsson,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,15937,222.168;221.243;226.049;220.190;228.224,,"114 T 3.0321 5.4367 5.3056 5.0849 4.9768 5.2534 5.2651 3.2699 3.7523 41.3768 || S 222.168 206.927 212.040 221.243 226.049 214.147 213.671 220.190 228.224 217.513 || Page 310 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 8 - Ericsson, Marcus || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2024,Marcus Ericsson,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,15990,221.478;222.271;220.433;229.520,,"133 T 3.1222 5.3665 5.4396 5.0795 5.0614 5.2981 5.3400 3.2663 3.7311 41.7047 || S 215.757 209.634 206.817 221.478 222.271 212.340 210.674 220.433 229.520 215.803 || Page 311 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 8 - Ericsson, Marcus || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2024,Marcus Ericsson,weather/evidence/extracted_text/2021/2021-indycar-sectionresults-race.txt,txt,16096,220.575;228.515;226.749,,"171 T 3.0913 5.3682 5.2662 5.1003 4.9231 5.1253 5.2029 3.2851 3.7767 41.1391 || S 217.914 209.567 213.627 220.575 228.515 219.499 216.226 219.171 226.749 218.770 || Page 313 of 349Information provided by Indy Racing Information System - Copyright INDYCAR 2021 || Section Data for Car 8 - Ericsson, Marcus || Indianapolis Motor Speedway || Section Data Report || May 30, 2021",7
2024,Marcus Ericsson,r4/output/r4lc4_last_chance_attempt_candidates_v1.csv,csv,15,,39.0165;39.1208;39.1753;39.1911,year=2024 | session_regime=LAST_CHANCE | session_id=6385 | car_number=28 | driver_name=Marcus Ericsson | team_name=Andretti Global | official_record_index=2 | same_entry_record_index=1 | same_entry_record_count=1 | events_sessions_details_id=113315 | events_entrylist_id=36790 | position_finish_raw=2 | elapsed_time_raw=02:36.5037 | lap1_s=39.0165 | lap2_s=39.1208 | lap3_s=39.1753 | lap4_s=39.1911 | four_lap_average_speed_mph=230.027000 | recomputed_four_lap_average_speed_mph=230.026511 | speed_recompute_error_mph=-0.000489 | lap1_to_lap4_delta_s=0.174600 | late_run_fade_s=0.114550 | is_deleted_api=False | repeat_evidence=SINGLE_OFFICIAL_RECORD | chronology_status=UNRESOLVED | attempt_sequence_status=UNRESOLVED | strategy_action=UNKNOWN | withdraw_before_attempt=UNKNOWN | result_retained_before_attempt=UNKNOWN | time_quality=UNKNOWN | source_type=OFFICIAL_INDYCAR_EVENTS_SESSION_DETAILS_API | source_semantics=OFFICIAL_SESSION_RECORD; DATABASE_ROW_ORDER_NOT_ASSUMED_CHRONOLOGICAL,7
2024,Marcus Ericsson,weather/evidence/rescue/official_day1_session_details/report_text_v1/2024_6382_02_Section_Results.txt,txt,1243,,38.9050,"Report:      Section Data Report                                                                                                          NTT INDYCAR SERIES || Session:     Qualifications - Day One                                                                                                           May 18, 2024 ||  || Section Data for Car 28 - Ericsson, Marcus ||       Lap   T/S    Front       Front      Lap     PI to PO       PO to SF    SF to PI ||                   Stretch 3   Stretch 4 ||             T        1.9796      1.9613   38.9050 1791.4096       48.4728",6
2024,Marcus Ericsson,r4/output/r4lc4_last_chance_repeat_group_summary_v1.csv,csv,13,230.027,,year=2024 | car_number=28 | driver_name=Marcus Ericsson | official_record_count=1 | repeat_candidate=False | speeds_mph=230.027 | events_sessions_details_ids=113315 | position_finish_values=2 | chronology_status=UNRESOLVED | interpretation=SINGLE_RESULT_ONLY,6
2024,Marcus Ericsson,r4/output/r4lc5a_last_chance_chronology_action_report_v1.json,json,9,,,"  ""critical_findings"": [ ||     ""2021 official API record order must not be treated as chronology because official initial qualifying order differs."", ||     ""2023 Jack Harvey has four documented attempts, including a two-lap waved-off second attempt and a decisive fourth run."", ||     ""2024 Marcus Ericsson and Nolan Siegel both have important reattempt chronology absent from the final-results API rows."" ||   ] || }",5
2024,Marcus Ericsson,r4/output/r4f7b_latent_window_training_manifest_v1.csv,csv,288,232.388,,year=2024 | attempt_id=4dd5503f-e6f0-5a9a-af16-56b230f4a602 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=WAVED_OFF | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY | split_role=VALIDATION_ONLY | model_eligible=False | prospective_feature_policy=TIME_SAFE_ONLY | historical_future_target_policy=ALLOWED_FOR_TARGETS_NOT_FEATURES,5
2024,Marcus Ericsson,r4/output/r4f7b_latent_window_training_manifest_v1.csv,csv,289,232.388,,year=2024 | attempt_id=57d1f314-d70f-5dc5-8939-c39e7e310a5b | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=VALID_SUPERSEDED | strict_performance_eligible=True | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY | split_role=VALIDATION_ONLY | model_eligible=False | prospective_feature_policy=TIME_SAFE_ONLY | historical_future_target_policy=ALLOWED_FOR_TARGETS_NOT_FEATURES,5
2024,Marcus Ericsson,r4/output/r4f7b_latent_window_training_manifest_v1.csv,csv,290,232.388,,year=2024 | attempt_id=593951bf-c35d-57ed-99ba-3aca33173abf | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=FAILED | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY | split_role=VALIDATION_ONLY | model_eligible=False | prospective_feature_policy=TIME_SAFE_ONLY | historical_future_target_policy=ALLOWED_FOR_TARGETS_NOT_FEATURES,5
2024,Marcus Ericsson,r4/output/r4f7b_latent_window_training_manifest_v1.csv,csv,291,232.388,,year=2024 | attempt_id=6ff45585-fb1d-530f-9185-8b2474335069 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=FAILED | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY | split_role=VALIDATION_ONLY | model_eligible=False | prospective_feature_policy=TIME_SAFE_ONLY | historical_future_target_policy=ALLOWED_FOR_TARGETS_NOT_FEATURES,5
2024,Marcus Ericsson,r4/output/r4f7b_latent_window_training_manifest_v1.csv,csv,292,232.388,,year=2024 | attempt_id=784ddf4e-b91d-52c3-94b5-b506c4330bd0 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=WAVED_OFF | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY | split_role=VALIDATION_ONLY | model_eligible=False | prospective_feature_policy=TIME_SAFE_ONLY | historical_future_target_policy=ALLOWED_FOR_TARGETS_NOT_FEATURES,5
2024,Marcus Ericsson,r4/output/r4f6g_fast_friday_all_reference_evidence_v1.csv,csv,60,232.388,38.7283,year=2024 | driver_name=Marcus Ericsson | car_number=28 | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | reference_priority=1 | source_quality=HIGH | source_type=OFFICIAL_RESULTS_PDF | source_file=r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf | extraction_method=PDFTOTEXT | model_role=VALIDATION_ONLY | provenance_note=Deterministically parsed from official Fast Friday session result row. | pdf_position=22 | pdf_lap_time=00:38.7283,5
2024,Marcus Ericsson,r4/output/r4f6g_fast_friday_all_reference_evidence_v2.csv,csv,57,232.388,38.7283,year=2024 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | reference_priority=1 | source_quality=HIGH | source_type=OFFICIAL_RESULTS_PDF | source_file=r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf | extraction_method=PDFTOTEXT | model_role=VALIDATION_ONLY | provenance_note=Deterministically parsed from official Fast Friday session result row. | pdf_position=22 | pdf_lap_time=00:38.7283,5
2024,Marcus Ericsson,r4/output/r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,csv,288,232.388,,year=2024 | attempt_id=4dd5503f-e6f0-5a9a-af16-56b230f4a602 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=WAVED_OFF | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY,5
2024,Marcus Ericsson,r4/output/r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,csv,289,232.388,,year=2024 | attempt_id=57d1f314-d70f-5dc5-8939-c39e7e310a5b | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=VALID_SUPERSEDED | strict_performance_eligible=True | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY,5
2024,Marcus Ericsson,r4/output/r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,csv,290,232.388,,year=2024 | attempt_id=593951bf-c35d-57ed-99ba-3aca33173abf | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=FAILED | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY,5
2024,Marcus Ericsson,r4/output/r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,csv,291,232.388,,year=2024 | attempt_id=6ff45585-fb1d-530f-9185-8b2474335069 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=FAILED | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY,5
2024,Marcus Ericsson,r4/output/r4f7a_v2_expanded_latent_window_input_readiness_rows.csv,csv,292,232.388,,year=2024 | attempt_id=784ddf4e-b91d-52c3-94b5-b506c4330bd0 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=WAVED_OFF | strict_performance_eligible=False | reference_available=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | point_time_available=False | environment_alignment_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY,5
2024,Marcus Ericsson,r4/output/r4f6h_fast_friday_qualifying_join_v1.csv,csv,96,230.603;232.388,,year=2024 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | attempt_id=57d1f314-d70f-5dc5-8939-c39e7e310a5b | speed_mph=230.603 | complete=True | valid=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | reference_model_role=VALIDATION_ONLY | reference_residual_mph=-1.7849999999999966,5
2024,Marcus Ericsson,r4/output/r4f6h_fast_friday_qualifying_join_v1.csv,csv,97,230.765;232.388,,year=2024 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | attempt_id=593951bf-c35d-57ed-99ba-3aca33173abf | speed_mph=230.765 | complete=True | valid=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | reference_model_role=VALIDATION_ONLY | reference_residual_mph=-1.6230000000000189,5
2024,Marcus Ericsson,r4/output/r4f6h_fast_friday_qualifying_join_v1.csv,csv,98,230.342;232.388,,year=2024 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | attempt_id=6ff45585-fb1d-530f-9185-8b2474335069 | speed_mph=230.342 | complete=True | valid=True | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | reference_model_role=VALIDATION_ONLY | reference_residual_mph=-2.0459999999999923,5
2024,Marcus Ericsson,r4/output/r4f6j_candidate_expanded_fast_friday_reference_panel_v1.csv,csv,125,232.388,38.7283,year=2024 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | reference_priority=1 | source_quality=HIGH | source_type=OFFICIAL_RESULTS_PDF | source_file=r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf | extraction_method=PDFTOTEXT | model_role=VALIDATION_ONLY | provenance_note=Deterministically parsed from official Fast Friday session result row. | pdf_position=22 | pdf_lap_time=00:38.7283,5
2024,Marcus Ericsson,r4/output/r4f6j_strict_repeat_support_pairs_v1.csv,csv,81,230.603;230.765,,year=2024 | driver_name=Marcus Ericsson | car_number=28 | first_attempt_id=57d1f314-d70f-5dc5-8939-c39e7e310a5b | repeat_attempt_id=593951bf-c35d-57ed-99ba-3aca33173abf | first_status=VALID_SUPERSEDED | repeat_status=FAILED | first_speed_mph=230.603 | repeat_speed_mph=230.765 | repeat_delta_mph=0.16199999999997772 | reference_available=True | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | both_primary_status=False | both_point_time=False | both_interval_time=False | both_any_temporal=False | first_time_quality=UNKNOWN | repeat_time_quality=UNKNOWN | first_time_evidence_class=UNKNOWN | repeat_time_evidence_class=UNKNOWN | first_chronology_usable=False | repeat_chronology_usable=False | loss_reasons=NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES,5
2024,Marcus Ericsson,r4/output/r4f6j_strict_repeat_support_pairs_v1.csv,csv,82,230.603;230.342,,year=2024 | driver_name=Marcus Ericsson | car_number=28 | first_attempt_id=57d1f314-d70f-5dc5-8939-c39e7e310a5b | repeat_attempt_id=6ff45585-fb1d-530f-9185-8b2474335069 | first_status=VALID_SUPERSEDED | repeat_status=FAILED | first_speed_mph=230.603 | repeat_speed_mph=230.342 | repeat_delta_mph=-0.2609999999999957 | reference_available=True | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | both_primary_status=False | both_point_time=False | both_interval_time=False | both_any_temporal=False | first_time_quality=UNKNOWN | repeat_time_quality=UNKNOWN | first_time_evidence_class=UNKNOWN | repeat_time_evidence_class=UNKNOWN | first_chronology_usable=False | repeat_chronology_usable=False | loss_reasons=NON_PRIMARY_STATUS;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES,5
2024,Marcus Ericsson,r4/output/r4f6k_expanded_fast_friday_canonical_panel_v1.csv,csv,157,232.388,38.7283,year=2024 | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | reference_speed_mph=232.388 | reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | reference_priority=1 | source_quality=HIGH | source_type=OFFICIAL_RESULTS_PDF | source_file=r4/evidence/fast_friday/2024_fast_friday_practice5_results.pdf | extraction_method=PDFTOTEXT | model_role=VALIDATION_ONLY | provenance_note=Deterministically parsed from official Fast Friday session result row. | pdf_position=22 | pdf_lap_time=00:38.7283,5
2024,Marcus Ericsson,r4/output/r4f7a_latent_window_input_readiness_rows_v1.csv,csv,289,230.603,,year=2024 | attempt_id=57d1f314-d70f-5dc5-8939-c39e7e310a5b | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=VALID_SUPERSEDED | four_lap_average_speed_mph=230.603 | strict_performance_eligible=True | fast_friday_reference_available=True | fast_friday_reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | time_point_available=False | environment_alignment_usable=False | chronology_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY,5
2024,Marcus Ericsson,r4/output/r4f7a_latent_window_input_readiness_rows_v1.csv,csv,290,230.765,,year=2024 | attempt_id=593951bf-c35d-57ed-99ba-3aca33173abf | driver_name=Marcus Ericsson | driver_key=marcus ericsson | car_number=28 | result_status=FAILED | four_lap_average_speed_mph=230.765 | strict_performance_eligible=False | fast_friday_reference_available=True | fast_friday_reference_type=GENERAL_FAST_FRIDAY_BEST_SPEED | time_point_available=False | environment_alignment_usable=False | chronology_usable=False | ptsc_track_temp_available=False | hrrr_leakage_safe_available=False | observed_latent_ready=False | forecast_latent_ready=False | dataset_role=VALIDATION_ONLY,5
