year,session_id,file,page,time_type,token,context
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:39.8811,".9438  39.9739  40.0065 02:39.8348  225.233 Day 1 Retired 39 15 Rahal, Graham D/H/F  39.9211  39.9389  39.9738  40.0473 02:39.8811  225.167 Day 1 Failed Attempt 40 5 Hinchcliffe, James D/H/F  39.9378  40.0206  40.1031  40.0926 02:40.1541  224.784 Day 1 Bumped 41 17 Daly, Conor D/H/F  39.9498  40.0617  40.0995  40.0769 02:40.1879"
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:40.1541,"738  40.0473 02:39.8811  225.167 Day 1 Failed Attempt 40 5 Hinchcliffe, James D/H/F  39.9378  40.0206  40.1031  40.0926 02:40.1541  224.784 Day 1 Bumped 41 17 Daly, Conor D/H/F  39.9498  40.0617  40.0995  40.0769 02:40.1879  224.736 Day 1 Bumped 42 63 Mann, Pippa D/H/F  40.0303  40.0467  40.1535  40.2260 02:40.4565  224.360 Day "
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:40.1879," 40.0206  40.1031  40.0926 02:40.1541  224.784 Day 1 Bumped 41 17 Daly, Conor D/H/F  39.9498  40.0617  40.0995  40.0769 02:40.1879  224.736 Day 1 Bumped 42 63 Mann, Pippa D/H/F  40.0303  40.0467  40.1535  40.2260 02:40.4565  224.360 Day 1 Bumped 43 63 Mann, Pippa D/H/F  40.1200  40.1771  40.2679  40.3967 02:40.9617  223.656 Day "
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:40.4565," 40.0617  40.0995  40.0769 02:40.1879  224.736 Day 1 Bumped 42 63 Mann, Pippa D/H/F  40.0303  40.0467  40.1535  40.2260 02:40.4565  224.360 Day 1 Bumped 43 63 Mann, Pippa D/H/F  40.1200  40.1771  40.2679  40.3967 02:40.9617  223.656 Day 1 Waved Off 44 63 Mann, Pippa D/H/F  40.1929  40.3275  40.3347  40.3320 02:41.1871  223.343 D"
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:40.9617," 40.0467  40.1535  40.2260 02:40.4565  224.360 Day 1 Bumped 43 63 Mann, Pippa D/H/F  40.1200  40.1771  40.2679  40.3967 02:40.9617  223.656 Day 1 Waved Off 44 63 Mann, Pippa D/H/F  40.1929  40.3275  40.3347  40.3320 02:41.1871  223.343 Day 1 Failed Attempt 45 17 Daly, Conor D/H/F  40.0243  40.5358  40.4942  40.6099 02:41.6642  2"
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:41.1871,".1771  40.2679  40.3967 02:40.9617  223.656 Day 1 Waved Off 44 63 Mann, Pippa D/H/F  40.1929  40.3275  40.3347  40.3320 02:41.1871  223.343 Day 1 Failed Attempt 45 17 Daly, Conor D/H/F  40.0243  40.5358  40.4942  40.6099 02:41.6642  222.684 Day 1 Bumped 46 64 Servia, Oriol D/H/F  40.5583  40.8462  41.2861   0.0000 02:02.6906  22"
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:41.6642,"  40.3347  40.3320 02:41.1871  223.343 Day 1 Failed Attempt 45 17 Daly, Conor D/H/F  40.0243  40.5358  40.4942  40.6099 02:41.6642  222.684 Day 1 Bumped 46 64 Servia, Oriol D/H/F  40.5583  40.8462  41.2861   0.0000 02:02.6906  220.066 Day 1 Waved Off 47 64 Servia, Oriol D/H/F  44.6739  45.8510  46.2987   0.0000 02:16.8236  197.3"
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:02.6906,"0.5358  40.4942  40.6099 02:41.6642  222.684 Day 1 Bumped 46 64 Servia, Oriol D/H/F  40.5583  40.8462  41.2861   0.0000 02:02.6906  220.066 Day 1 Waved Off 47 64 Servia, Oriol D/H/F  44.6739  45.8510  46.2987   0.0000 02:16.8236  197.334 Day 1 Waved Off 48 5 Hinchcliffe, James D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000"
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,02:16.8236,"462  41.2861   0.0000 02:02.6906  220.066 Day 1 Waved Off 47 64 Servia, Oriol D/H/F  44.6739  45.8510  46.2987   0.0000 02:16.8236  197.334 Day 1 Waved Off 48 5 Hinchcliffe, James D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 226.644 mph Information provided by Indy Racing Information Syste"
2018,5320,2018_5320_indycar-results-quals-day1.pdf,1,elapsed_mmss,00:00.0000," 46.2987   0.0000 02:16.8236  197.334 Day 1 Waved Off 48 5 Hinchcliffe, James D/H/F   0.0000   0.0000   0.0000   0.0000 00:00.0000 Day 1 No Attempt Field Average: 226.644 mph Information provided by Indy Racing Information System - Copyright INDYCAR 2018 "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Rank Car Driver C/E/T Time Speed Lap 1 20 Carpenter, Ed D/C/F 00:39.2557  229.266 0 2 3 Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Rank Car Driver C/E/T Time Speed Lap 1 20 Carpenter, Ed D/C/F 00:39.2557  229.266 0 2 3 Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Carpenter, Ed D/C/F 00:39.2557  229.266 0 2 3 Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  2"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684 "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"rdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.51"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189 "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189  227.739 1 13 28 Hunter-Reay, Ryan D/H/F 00:3"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"7 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189  227.739 1 13 28 Hunter-Reay, Ryan D/H/F 00:39.5556  227.528 5 14 10 Jones, Ed D/H/F 00:39.5935"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"ixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189  227.739 1 13 28 Hunter-Reay, Ryan D/H/F 00:39.5556  227.528 5 14 10 Jones, Ed D/H/F 00:39.5935  227.310 0 15 29 Munoz, Carlos D/H/F 00:39.6732  22"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"atrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189  227.739 1 13 28 Hunter-Reay, Ryan D/H/F 00:39.5556  227.528 5 14 10 Jones, Ed D/H/F 00:39.5935  227.310 0 15 29 Munoz, Carlos D/H/F 00:39.6732  226.853 0 16 66 Hildebrand, JR D/C/F 00:39.6848  "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"t, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189  227.739 1 13 28 Hunter-Reay, Ryan D/H/F 00:39.5556  227.528 5 14 10 Jones, Ed D/H/F 00:39.5935  227.310 0 15 29 Munoz, Carlos D/H/F 00:39.6732  226.853 0 16 66 Hildebrand, JR D/C/F 00:39.6848  226.787 1 17 98 Andretti, Marco D/H/F 00:39.7218  22"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"2 14 Kanaan, Tony D/C/F 00:39.5189  227.739 1 13 28 Hunter-Reay, Ryan D/H/F 00:39.5556  227.528 5 14 10 Jones, Ed D/H/F 00:39.5935  227.310 0 15 29 Munoz, Carlos D/H/F 00:39.6732  226.853 0 16 66 Hildebrand, JR D/C/F 00:39.6848  226.787 1 17 98 Andretti, Marco D/H/F 00:39.7218  226.576 0 18 26 Veach, Zach D/H/F 00:39.7337  "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," 28 Hunter-Reay, Ryan D/H/F 00:39.5556  227.528 5 14 10 Jones, Ed D/H/F 00:39.5935  227.310 0 15 29 Munoz, Carlos D/H/F 00:39.6732  226.853 0 16 66 Hildebrand, JR D/C/F 00:39.6848  226.787 1 17 98 Andretti, Marco D/H/F 00:39.7218  226.576 0 18 26 Veach, Zach D/H/F 00:39.7337  226.508 0 19 32 Kaiser, Kyle (R) D/C/F 00:39.745"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," 14 10 Jones, Ed D/H/F 00:39.5935  227.310 0 15 29 Munoz, Carlos D/H/F 00:39.6732  226.853 0 16 66 Hildebrand, JR D/C/F 00:39.6848  226.787 1 17 98 Andretti, Marco D/H/F 00:39.7218  226.576 0 18 26 Veach, Zach D/H/F 00:39.7337  226.508 0 19 32 Kaiser, Kyle (R) D/C/F 00:39.7450  226.444 0 20 6 Wickens, Robert (R) D/H/F 00:39"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," Munoz, Carlos D/H/F 00:39.6732  226.853 0 16 66 Hildebrand, JR D/C/F 00:39.6848  226.787 1 17 98 Andretti, Marco D/H/F 00:39.7218  226.576 0 18 26 Veach, Zach D/H/F 00:39.7337  226.508 0 19 32 Kaiser, Kyle (R) D/C/F 00:39.7450  226.444 0 20 6 Wickens, Robert (R) D/H/F 00:39.7459  226.438 2 21 23 Kimball, Charlie D/C/F 00:3"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"66 Hildebrand, JR D/C/F 00:39.6848  226.787 1 17 98 Andretti, Marco D/H/F 00:39.7218  226.576 0 18 26 Veach, Zach D/H/F 00:39.7337  226.508 0 19 32 Kaiser, Kyle (R) D/C/F 00:39.7450  226.444 0 20 6 Wickens, Robert (R) D/H/F 00:39.7459  226.438 2 21 23 Kimball, Charlie D/C/F 00:39.7501  226.415 0 22 30 Sato, Takuma D/H/F 00:"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," Andretti, Marco D/H/F 00:39.7218  226.576 0 18 26 Veach, Zach D/H/F 00:39.7337  226.508 0 19 32 Kaiser, Kyle (R) D/C/F 00:39.7450  226.444 0 20 6 Wickens, Robert (R) D/H/F 00:39.7459  226.438 2 21 23 Kimball, Charlie D/C/F 00:39.7501  226.415 0 22 30 Sato, Takuma D/H/F 00:39.7577  226.371 0 23 7 Howard, Jay D/H/F 00:39.759"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"ach, Zach D/H/F 00:39.7337  226.508 0 19 32 Kaiser, Kyle (R) D/C/F 00:39.7450  226.444 0 20 6 Wickens, Robert (R) D/H/F 00:39.7459  226.438 2 21 23 Kimball, Charlie D/C/F 00:39.7501  226.415 0 22 30 Sato, Takuma D/H/F 00:39.7577  226.371 0 23 7 Howard, Jay D/H/F 00:39.7591  226.363 0 24 24 Karam, Sage D/C/F 00:39.7629  226."
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," Kyle (R) D/C/F 00:39.7450  226.444 0 20 6 Wickens, Robert (R) D/H/F 00:39.7459  226.438 2 21 23 Kimball, Charlie D/C/F 00:39.7501  226.415 0 22 30 Sato, Takuma D/H/F 00:39.7577  226.371 0 23 7 Howard, Jay D/H/F 00:39.7591  226.363 0 24 24 Karam, Sage D/C/F 00:39.7629  226.342 1 25 25 Wilson, Stefan D/H/F 00:39.7846  226.21"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"ens, Robert (R) D/H/F 00:39.7459  226.438 2 21 23 Kimball, Charlie D/C/F 00:39.7501  226.415 0 22 30 Sato, Takuma D/H/F 00:39.7577  226.371 0 23 7 Howard, Jay D/H/F 00:39.7591  226.363 0 24 24 Karam, Sage D/C/F 00:39.7629  226.342 1 25 25 Wilson, Stefan D/H/F 00:39.7846  226.218 0 26 88 Chaves, Gabby D/C/F 00:39.7941  226.1"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"1 23 Kimball, Charlie D/C/F 00:39.7501  226.415 0 22 30 Sato, Takuma D/H/F 00:39.7577  226.371 0 23 7 Howard, Jay D/H/F 00:39.7591  226.363 0 24 24 Karam, Sage D/C/F 00:39.7629  226.342 1 25 25 Wilson, Stefan D/H/F 00:39.7846  226.218 0 26 88 Chaves, Gabby D/C/F 00:39.7941  226.164 0 27 60 Harvey, Jack D/H/F 00:39.7996  226"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"5 0 22 30 Sato, Takuma D/H/F 00:39.7577  226.371 0 23 7 Howard, Jay D/H/F 00:39.7591  226.363 0 24 24 Karam, Sage D/C/F 00:39.7629  226.342 1 25 25 Wilson, Stefan D/H/F 00:39.7846  226.218 0 26 88 Chaves, Gabby D/C/F 00:39.7941  226.164 0 27 60 Harvey, Jack D/H/F 00:39.7996  226.133 5 28 19 Claman De Melo, Zachary (R) D/H/F"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"0 23 7 Howard, Jay D/H/F 00:39.7591  226.363 0 24 24 Karam, Sage D/C/F 00:39.7629  226.342 1 25 25 Wilson, Stefan D/H/F 00:39.7846  226.218 0 26 88 Chaves, Gabby D/C/F 00:39.7941  226.164 0 27 60 Harvey, Jack D/H/F 00:39.7996  226.133 5 28 19 Claman De Melo, Zachary (R) D/H/F 00:39.8091  226.079 0 29 59 Chilton, Max D/C/F 0"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"4 24 Karam, Sage D/C/F 00:39.7629  226.342 1 25 25 Wilson, Stefan D/H/F 00:39.7846  226.218 0 26 88 Chaves, Gabby D/C/F 00:39.7941  226.164 0 27 60 Harvey, Jack D/H/F 00:39.7996  226.133 5 28 19 Claman De Melo, Zachary (R) D/H/F 00:39.8091  226.079 0 29 59 Chilton, Max D/C/F 00:39.8524  225.833 1 30 33 Davison, James D/C/F "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," 25 Wilson, Stefan D/H/F 00:39.7846  226.218 0 26 88 Chaves, Gabby D/C/F 00:39.7941  226.164 0 27 60 Harvey, Jack D/H/F 00:39.7996  226.133 5 28 19 Claman De Melo, Zachary (R) D/H/F 00:39.8091  226.079 0 29 59 Chilton, Max D/C/F 00:39.8524  225.833 1 30 33 Davison, James D/C/F 00:39.9033  225.545 0 31 15 Rahal, Graham D/H/F"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"abby D/C/F 00:39.7941  226.164 0 27 60 Harvey, Jack D/H/F 00:39.7996  226.133 5 28 19 Claman De Melo, Zachary (R) D/H/F 00:39.8091  226.079 0 29 59 Chilton, Max D/C/F 00:39.8524  225.833 1 30 33 Davison, James D/C/F 00:39.9033  225.545 0 31 15 Rahal, Graham D/H/F 00:39.9082  225.518 3 32 64 Servia, Oriol D/H/F 00:39.9216  2"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Jack D/H/F 00:39.7996  226.133 5 28 19 Claman De Melo, Zachary (R) D/H/F 00:39.8091  226.079 0 29 59 Chilton, Max D/C/F 00:39.8524  225.833 1 30 33 Davison, James D/C/F 00:39.9033  225.545 0 31 15 Rahal, Graham D/H/F 00:39.9082  225.518 3 32 64 Servia, Oriol D/H/F 00:39.9216  225.442 8 33 5 Hinchcliffe, James D/H/F 00:39.93"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Melo, Zachary (R) D/H/F 00:39.8091  226.079 0 29 59 Chilton, Max D/C/F 00:39.8524  225.833 1 30 33 Davison, James D/C/F 00:39.9033  225.545 0 31 15 Rahal, Graham D/H/F 00:39.9082  225.518 3 32 64 Servia, Oriol D/H/F 00:39.9216  225.442 8 33 5 Hinchcliffe, James D/H/F 00:39.9378  225.350 0 34 17 Daly, Conor D/H/F 00:39.9498 "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39," 59 Chilton, Max D/C/F 00:39.8524  225.833 1 30 33 Davison, James D/C/F 00:39.9033  225.545 0 31 15 Rahal, Graham D/H/F 00:39.9082  225.518 3 32 64 Servia, Oriol D/H/F 00:39.9216  225.442 8 33 5 Hinchcliffe, James D/H/F 00:39.9378  225.350 0 34 17 Daly, Conor D/H/F 00:39.9498  225.283 5 35 63 Mann, Pippa D/H/F 00:40.0303  2"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"33 Davison, James D/C/F 00:39.9033  225.545 0 31 15 Rahal, Graham D/H/F 00:39.9082  225.518 3 32 64 Servia, Oriol D/H/F 00:39.9216  225.442 8 33 5 Hinchcliffe, James D/H/F 00:39.9378  225.350 0 34 17 Daly, Conor D/H/F 00:39.9498  225.283 5 35 63 Mann, Pippa D/H/F 00:40.0303  224.830 0 Section:  Lap Length:  2.500000 mile(s)"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"Rahal, Graham D/H/F 00:39.9082  225.518 3 32 64 Servia, Oriol D/H/F 00:39.9216  225.442 8 33 5 Hinchcliffe, James D/H/F 00:39.9378  225.350 0 34 17 Daly, Conor D/H/F 00:39.9498  225.283 5 35 63 Mann, Pippa D/H/F 00:40.0303  224.830 0 Section:  Lap Length:  2.500000 mile(s) Track map included on last page of report Informati"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:39,"4 Servia, Oriol D/H/F 00:39.9216  225.442 8 33 5 Hinchcliffe, James D/H/F 00:39.9378  225.350 0 34 17 Daly, Conor D/H/F 00:39.9498  225.283 5 35 63 Mann, Pippa D/H/F 00:40.0303  224.830 0 Section:  Lap Length:  2.500000 mile(s) Track map included on last page of report Information provided by Indy Racing Information System "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,clock_24h,00:40," 5 Hinchcliffe, James D/H/F 00:39.9378  225.350 0 34 17 Daly, Conor D/H/F 00:39.9498  225.283 5 35 63 Mann, Pippa D/H/F 00:40.0303  224.830 0 Section:  Lap Length:  2.500000 mile(s) Track map included on last page of report Information provided by Indy Racing Information System - Copyright INDYCAR 2018 Page 1 of 30 (C)hassi"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.2557,"Rank Car Driver C/E/T Time Speed Lap 1 20 Carpenter, Ed D/C/F 00:39.2557  229.266 0 2 3 Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  "
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.2828,"Rank Car Driver C/E/T Time Speed Lap 1 20 Carpenter, Ed D/C/F 00:39.2557  229.266 0 2 3 Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.3977,"Carpenter, Ed D/C/F 00:39.2557  229.266 0 2 3 Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.4071," Castroneves, Helio D/C/F 00:39.2828  229.108 1 3 22 Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.4156,"Pagenaud, Simon D/C/F 00:39.3977  228.440 1 4 12 Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.19"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.4239," Power, Will D/C/F 00:39.4071  228.385 3 5 18 Bourdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228."
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.4263,"rdais, Sebastien D/H/F 00:39.4156  228.336 0 6 21 Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  2"
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.4294,"Pigot, Spencer D/C/F 00:39.4239  228.288 1 7 1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189  227."
2018,5320,2018_5320_indycar-topsectiontimes-quals-day1.pdf,1,elapsed_mmss,00:39.4394,"1 Newgarden, Josef D/C/F 00:39.4263  228.274 0 8 27 Rossi, Alexander D/H/F 00:39.4294  228.256 5 9 9 Dixon, Scott D/H/F 00:39.4394  228.198 5 10 13 Patrick, Danica D/C/F 00:39.4684  228.031 0 11 4 Leist, Matheus (R) D/C/F 00:39.5120  227.779 0 12 14 Kanaan, Tony D/C/F 00:39.5189  227.739 1 13 28 Hunter-Reay, Ryan D/H/F 00:39.555"
