transition_id,year,session_id,car_number,driver_name,team_name,before_attempt_id,after_attempt_id,before_run_index,after_run_index,before_time_utc,after_time_utc,before_time_class,after_time_class,elapsed_between_performance_observations_min,elapsed_semantic,before_four_lap_average_speed_mph,after_four_lap_average_speed_mph,delta_four_lap_average_speed_mph,before_lap1_to_lap4_delta_mph,after_lap1_to_lap4_delta_mph,delta_lap1_to_lap4_shape_mph,before_late_run_fade_mph,after_late_run_fade_mph,delta_late_run_fade_mph,fade_retention_improved,speed_improved,before_ptsc_track_c,after_ptsc_track_c,delta_ptsc_track_c,ptsc_track_change_rate_c_per_min,before_ptsc_ambient_c,after_ptsc_ambient_c,delta_ptsc_ambient_c,ptsc_ambient_change_rate_c_per_min,delta_ptsc_humidity,delta_ptsc_wind,before_forecast_temp_c,after_forecast_temp_c,delta_forecast_temp_c,forecast_temp_change_rate_c_per_min,delta_forecast_relative_humidity_pct,delta_forecast_wind_speed_10m_ms,delta_forecast_gust_ms,delta_forecast_pressure_hpa,delta_forecast_cloud_cover_pct,delta_forecast_shortwave_radiation_wm2,forecast_shortwave_change_rate_wm2_per_min,hrrr_pair_available,ptsc_pair_available,full_environment_pair_available,strategy_before_lane_action,strategy_after_lane_action,performance_dataset_inclusion_depends_on_action,in_frozen_39,previous_track_temp_c,previous_air_temp_c,previous_dewpoint_c,previous_relative_humidity_pct,previous_pressure_hpa,previous_air_density_kg_m3,previous_wind_speed_ms,previous_gust_ms,previous_wind_direction_deg,previous_wind_u_ms,previous_wind_v_ms,previous_solar_elevation_deg,previous_solar_zenith_deg,previous_solar_azimuth_deg,previous_shortwave_radiation_wm2,previous_cloud_cover_pct,next_track_temp_c,next_air_temp_c,next_dewpoint_c,next_relative_humidity_pct,next_pressure_hpa,next_air_density_kg_m3,next_wind_speed_ms,next_gust_ms,next_wind_direction_deg,next_wind_u_ms,next_wind_v_ms,next_solar_elevation_deg,next_solar_zenith_deg,next_solar_azimuth_deg,next_shortwave_radiation_wm2,next_cloud_cover_pct,delta_track_temp_c,delta_air_temp_c,delta_dewpoint_c,delta_relative_humidity_pct,delta_pressure_hpa,delta_air_density_kg_m3,delta_wind_speed_ms,delta_gust_ms,delta_wind_direction_deg,delta_wind_u_ms,delta_wind_v_ms,delta_solar_elevation_deg,delta_solar_zenith_deg,delta_solar_azimuth_deg,delta_shortwave_radiation_wm2,delta_cloud_cover_pct,physical_link_quality,exclusion_reason,_frozen39,_pair_key,analysis_source
55b6b39a-d64a-5a38-9dbc-84a9faac294b__TO__dd0ff96a-0d57-5ba5-8691-ebf2359edec4,2023,INDY500_DAY1_2023,11,Takuma Sato,,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,1.0,2.0,2023-05-20T16:51:32Z,2023-05-20T19:48:58Z,APPROXIMATE_POINT,APPROXIMATE_POINT,177.433333,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.857,233.322,0.465,-1.676,-1.306,0.37,-1.061,-1.0575,0.0035,True,True,40.483951,44.444444,3.960494,0.02232102,17.150617,18.888889,1.738272,0.00979676,-0.031644,0.113333,17.841793,18.675352,0.833559,0.00469787,1.249484,1.28071,1.691328,-0.491889,12.244444,-140.585333,-0.79232763,True,True,True,UNKNOWN,UNKNOWN,False,True,40.48395062,17.84179311,6.288708208,46.80740328,993.1447778,1.184663674,4.628806341,6.268741997,333.3429293,2.076711685,-4.136800299,67.39336058,22.60663942,148.2877947,982.7553333,1.858888889,44.44444444,18.67535241,7.460139101,48.05688708,992.6528889,1.180332359,5.909516642,7.960070052,343.1110064,1.716823243,-5.6546357,56.17353439,33.82646561,243.3779906,842.17,14.10333333,3.960493823,0.833559299,1.171430893,1.249483807,-0.4918888889,-0.004331315822,1.280710302,1.691328054,9.768077081,-0.3598884424,-1.517835401,-11.21982619,11.21982619,95.09019587,-140.5853333,12.24444444,FROZEN_39_FULL_ENVIRONMENT,,True,2023|11|232.857|233.322,FROZEN_39
dda33fdd-49c8-5082-a03d-252bf1a6fa49__TO__f9f206a7-b2ab-5eb9-8805-0d279c65164d,2023,INDY500_DAY1_2023,27,Kyle Kirkwood,,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,1.0,2.0,2023-05-20T17:14:58Z,2023-05-20T19:17:10Z,APPROXIMATE_POINT,APPROXIMATE_POINT,122.2,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.39,232.617,0.227,-1.174,-1.289,-0.115,-0.853,-0.81,0.043,True,True,42.219753,44.524691,2.304938,0.01886202,17.777778,18.41358,0.635802,0.00520297,-0.011444,2.431111,18.170627,18.915997,0.74537,0.00609959,0.926848,0.517709,0.74614,-1.303111,10.178333,-68.254444,-0.55854701,True,True,True,UNKNOWN,UNKNOWN,False,True,42.21975309,18.17062742,5.987063115,44.85144831,993.2750556,1.183571098,4.786614283,6.393030509,334.4265454,2.066227635,-4.317682209,69.28417007,20.71582993,162.3509714,993.4988889,2.249444444,44.52469136,18.91599731,6.968637212,45.77829642,991.9719444,1.178701777,5.304323124,7.139170717,341.9289339,1.645381873,-5.042674121,61.36489414,28.63510586,232.9607508,925.2444444,12.42777778,2.304938272,0.74536989,0.9815740967,0.9268481169,-1.303111111,-0.004869321068,0.5177088404,0.7461402076,7.502388455,-0.4208457623,-0.7249919124,-7.919275938,7.919275938,70.60977938,-68.25444444,10.17833333,FROZEN_39_FULL_ENVIRONMENT,,True,2023|27|232.39|232.617,FROZEN_39
f9f206a7-b2ab-5eb9-8805-0d279c65164d__TO__970e09d9-9783-53a2-ac70-f2117bee1d09,2023,INDY500_DAY1_2023,27,Kyle Kirkwood,,f9f206a7-b2ab-5eb9-8805-0d279c65164d,970e09d9-9783-53a2-ac70-f2117bee1d09,2.0,3.0,2023-05-20T19:17:10Z,2023-05-20T20:10:26Z,APPROXIMATE_POINT,APPROXIMATE_POINT,53.266667,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.617,232.662,0.045,-1.289,-1.75,-0.461,-0.81,-1.2105,-0.4005,False,True,44.524691,44.444444,-0.080247,-0.00150651,18.41358,18.888889,0.475309,0.00892319,0.004489,-0.26,18.915997,18.623963,-0.292035,-0.0054825,1.995665,0.677453,1.01134,0.862833,1.093889,-125.893889,-2.36346475,True,True,True,UNKNOWN,UNKNOWN,False,True,44.52469136,18.91599731,6.968637212,45.77829642,991.9719444,1.178701777,5.304323124,7.139170717,341.9289339,1.645381873,-5.042674121,61.36489414,28.63510586,232.9607508,925.2444444,12.42777778,44.44444444,18.62396267,7.325374637,47.77396169,992.8347778,1.180800189,5.981776568,8.150510489,343.1713643,1.731785433,-5.725606529,52.40099399,37.59900601,249.1287137,799.3505556,13.52166667,-0.08024691802,-0.2920346408,0.3567374251,1.995665263,0.8628333333,0.002098411675,0.6774534443,1.011339772,1.242430422,0.08640355949,-0.6829324078,-8.963900147,8.963900147,16.16796288,-125.8938889,1.093888889,FROZEN_39_FULL_ENVIRONMENT,,True,2023|27|232.617|232.662,FROZEN_39
f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9__TO__ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,2023,INDY500_DAY1_2023,29,Devlin DeFrancesco,,f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,1.0,2.0,2023-05-20T16:23:23Z,2023-05-20T19:04:53Z,APPROXIMATE_POINT,APPROXIMATE_POINT,161.5,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,231.273,231.353,0.08,-1.08,-2.247,-1.167,-0.7255,-1.3695,-0.644,False,True,38.153704,44.444444,6.290741,0.03895196,16.97716,18.708025,1.730864,0.01071743,-0.023489,2.376667,16.700479,18.888558,2.188079,0.01354847,-7.272429,0.184395,-0.026224,-1.728028,10.616667,-3.561917,-0.02205521,True,True,True,UNKNOWN,UNKNOWN,False,True,38.1537037,16.70047907,7.13132623,53.31787314,993.4338333,1.189417509,4.926361,6.856105038,338.2332461,1.826837602,-4.575117165,64.00106884,25.99893116,134.4189752,950.0974722,2.220555556,44.44444444,18.88855774,7.029298541,46.04544446,991.7058056,1.178476269,5.110755632,6.82988089,340.2195269,1.729567819,-4.809201419,63.18592053,26.81407947,228.1396098,946.5355556,12.83722222,6.290740736,2.188078673,-0.1020276896,-7.272428674,-1.728027778,-0.01094123952,0.1843946319,-0.02622414778,1.986280793,-0.09726978265,-0.2340842533,-0.8151483131,0.8151483131,93.72063456,-3.561916667,10.61666667,FROZEN_39_FULL_ENVIRONMENT,,True,2023|29|231.273|231.353,FROZEN_39
04dd64f3-9175-537b-b611-47d98856e4b7__TO__2b14c17d-769c-504e-819b-55270bb93b13,2023,INDY500_DAY1_2023,33,Ed Carpenter,,04dd64f3-9175-537b-b611-47d98856e4b7,2b14c17d-769c-504e-819b-55270bb93b13,1.0,2.0,2023-05-20T16:05:13Z,2023-05-20T19:25:49Z,APPROXIMATE_POINT,APPROXIMATE_POINT,200.6,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.62,232.511,-0.109,-1.477,-1.842,-0.365,-0.8995,-1.238,-0.3385,False,False,36.497531,44.845062,8.347531,0.04161282,16.666667,18.733951,2.067284,0.0103055,-0.030256,-0.184444,16.348147,18.93532,2.587174,0.01289718,-9.735674,0.653951,0.607077,-1.092806,9.313333,-18.561083,-0.09252783,True,True,True,UNKNOWN,UNKNOWN,False,True,36.49753086,16.34814693,7.363274447,55.32584286,993.2521667,1.190572931,4.786683547,6.749897539,337.2831158,1.848511318,-4.415353359,61.35391997,28.64608003,127.1031613,928.8121944,2.826111111,44.84506173,18.93532043,6.925919126,45.59016911,992.1593611,1.178860514,5.440634559,7.356974543,343.1327089,1.578632335,-5.206575109,60.01284848,29.98715152,236.0647345,910.2511111,12.13944444,8.347530864,2.587173504,-0.4373553212,-9.735673756,-1.092805556,-0.01171241701,0.6539510129,0.6070770043,5.849593101,-0.2698789829,-0.7912217498,-1.34107149,1.34107149,108.9615732,-18.56108333,9.313333333,FROZEN_39_FULL_ENVIRONMENT,,True,2023|33|232.62|232.511,FROZEN_39
2b14c17d-769c-504e-819b-55270bb93b13__TO__55035890-97e8-57a3-a2e1-4845f4b05eb9,2023,INDY500_DAY1_2023,33,Ed Carpenter,,2b14c17d-769c-504e-819b-55270bb93b13,55035890-97e8-57a3-a2e1-4845f4b05eb9,2.0,3.0,2023-05-20T19:25:49Z,2023-05-20T20:47:30Z,APPROXIMATE_POINT,APPROXIMATE_POINT,81.683333,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.511,232.689,0.178,-1.842,-1.495,0.347,-1.238,-0.643,0.595,True,True,44.845062,43.518519,-1.326543,-0.01624007,18.733951,18.888889,0.154938,0.00189682,-0.001122,0.503333,18.93532,18.338443,-0.596878,-0.00730722,2.439336,0.003672,0.185801,0.365639,3.277222,-227.626111,-2.78668979,True,True,True,UNKNOWN,UNKNOWN,False,True,44.84506173,18.93532043,6.925919126,45.59016911,992.1593611,1.178860514,5.440634559,7.356974543,343.1327089,1.578632335,-5.206575109,60.01284848,29.98715152,236.0647345,910.2511111,12.13944444,43.88888889,18.33844274,7.132958349,48.02950474,992.525,1.181647105,5.444307043,7.542775566,339.9538339,1.866184266,-5.114473137,45.58659627,44.41340373,257.4315884,682.625,15.41666667,-0.9561728384,-0.5968776957,0.2070392227,2.43933563,0.3656388889,0.002786590719,0.003672483889,0.1858010231,-3.178875009,0.2875519313,0.09210197177,-14.42625221,14.42625221,21.36685387,-227.6261111,3.277222222,FROZEN_39_FULL_ENVIRONMENT,,True,2023|33|232.511|232.689,FROZEN_39
09f4cf1e-3fb8-5bfc-808c-b733eb495b54__TO__fdb7fb74-bf21-54a6-8668-36c035e40628,2023,INDY500_DAY1_2023,66,Tony Kanaan,,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,fdb7fb74-bf21-54a6-8668-36c035e40628,1.0,2.0,2023-05-20T16:00:52Z,2023-05-20T18:58:45Z,APPROXIMATE_POINT,APPROXIMATE_POINT,177.883333,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.446,232.62,0.174,-1.889,-1.376,0.513,-1.4025,-0.907,0.4955,True,True,36.175309,44.444444,8.269136,0.04648629,16.666667,18.888889,2.222222,0.01249258,-0.048844,0.608889,16.263781,18.869321,2.60554,0.01464746,-9.745448,0.282334,-0.017943,-1.589917,9.820556,32.263722,0.18137575,True,True,True,UNKNOWN,UNKNOWN,False,True,36.17530864,16.26378116,7.418814341,55.80665029,993.2086667,1.19084986,4.753237844,6.724466202,337.0556076,1.852990652,-4.37717896,60.68010925,29.31989075,125.5147933,923.7154444,2.971111111,44.44444444,18.86932081,7.016027069,46.06120185,991.61875,1.178454162,5.035571965,6.706523219,339.4237979,1.769765987,-4.714330638,64.04457267,25.95542733,225.5323311,955.9791667,12.79166667,8.269135802,2.605539644,-0.4027872721,-9.745448445,-1.589916667,-0.01239569822,0.2823341202,-0.0179429835,2.368190309,-0.08322466447,-0.3371516774,3.364463419,-3.364463419,100.0175379,32.26372222,9.820555556,FROZEN_39_FULL_ENVIRONMENT,,True,2023|66|232.446|232.62,FROZEN_39
fdb7fb74-bf21-54a6-8668-36c035e40628__TO__d1af19f4-254b-5058-b545-543906d4584e,2023,INDY500_DAY1_2023,66,Tony Kanaan,,fdb7fb74-bf21-54a6-8668-36c035e40628,d1af19f4-254b-5058-b545-543906d4584e,2.0,3.0,2023-05-20T18:58:45Z,2023-05-20T20:33:51Z,APPROXIMATE_POINT,APPROXIMATE_POINT,95.1,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.62,233.347,0.727,-1.376,-1.394,-0.018,-0.907,-0.6765,0.2305,True,True,44.444444,44.301852,-0.142593,-0.0014994,18.888889,18.888889,0.0,0.0,0.017433,-2.64,18.869321,18.288198,-0.581123,-0.00611065,3.036635,0.522518,0.950205,1.04275,8.54,-256.291667,-2.69497021,True,True,True,UNKNOWN,UNKNOWN,False,True,44.44444444,18.86932081,7.016027069,46.06120185,991.61875,1.178454162,5.035571965,6.706523219,339.4237979,1.769765987,-4.714330638,64.04457267,25.95542733,225.5323311,955.9791667,12.79166667,44.44444444,18.28819806,7.40387483,49.0978369,992.6615,1.181928556,5.558089565,7.656727828,340.6144294,1.844860981,-5.242980791,48.12926638,41.87073362,254.5679111,699.6875,21.33166667,-4.444444812e-09,-0.5811227417,0.3878477605,3.036635047,1.04275,0.00347439383,0.5225176008,0.9502046095,1.190631528,0.07509499384,-0.5286501536,-15.91530629,15.91530629,29.03557996,-256.2916667,8.54,FROZEN_39_FULL_ENVIRONMENT,,True,2023|66|232.62|233.347,FROZEN_39
f7e8b948-2fd0-5183-971b-aaea5c66c226__TO__333cf68d-54d9-5559-ac70-c73c27086892,2023,INDY500_DAY1_2023,77,Callum Ilott,,f7e8b948-2fd0-5183-971b-aaea5c66c226,333cf68d-54d9-5559-ac70-c73c27086892,1.0,2.0,2023-05-20T16:41:46Z,2023-05-20T18:45:04Z,APPROXIMATE_POINT,APPROXIMATE_POINT,123.3,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,227.72,231.182,3.462,-3.918,-3.103,0.815,-2.6735,-2.107,0.5665,True,True,39.760494,44.444444,4.683951,0.03798825,16.78642,18.888889,2.102469,0.01705166,-0.053533,-0.335556,17.611531,18.778156,1.166625,0.00946168,-3.056203,0.501939,0.390713,-1.141722,8.815,-4.239889,-0.03438677,True,True,True,UNKNOWN,UNKNOWN,False,True,38.88888889,17.61153071,6.464235289,48.12728617,992.9657222,1.185334753,4.553014992,6.311462986,333.5739444,2.026285007,-4.07726803,66.33419078,23.66580922,143.0991654,970.9376667,1.696111111,44.44444444,18.77815565,6.606754761,45.07108278,991.824,1.179192443,5.054953839,6.702175975,338.15244,1.881142555,-4.691893115,65.81499326,24.18500674,219.1869868,966.6977778,10.51111111,5.55555555,1.166624942,0.1425194719,-3.056203388,-1.141722222,-0.006142309955,0.5019388471,0.3907129888,4.578495561,-0.1451424518,-0.614625085,-0.51919752,0.51919752,76.0878214,-4.239888889,8.815,FROZEN_39_FULL_ENVIRONMENT,,True,2023|77|227.72|231.182,FROZEN_39
67f2af5c-ca4c-55e7-8c2a-5361873b43cc__TO__fce06089-154b-512e-a547-fd144ec0961c,2023,INDY500_DAY1_2023,8,Marcus Ericsson,,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,fce06089-154b-512e-a547-fd144ec0961c,1.0,2.0,2023-05-20T15:24:22Z,2023-05-20T18:14:06Z,APPROXIMATE_POINT,APPROXIMATE_POINT,169.733333,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.735,232.421,-0.314,-1.015,-3.068,-2.053,-0.5335,-1.7345,-1.201,False,False,32.290123,44.933333,12.64321,0.07448867,16.666667,18.888889,2.222222,0.01309243,-0.033156,-0.302222,15.309347,18.501671,3.192323,0.01880787,-14.750816,0.476863,0.385363,-0.427556,3.705,137.787,0.81178515,True,True,True,UNKNOWN,UNKNOWN,False,True,32.29012346,15.30934736,7.043988885,57.91804373,992.8685556,1.194498465,4.463453075,6.363722443,339.0512724,1.595828964,-4.168422156,54.58866307,35.41133693,114.163751,851.408,1.0,44.93333333,18.50167053,5.737402649,43.16722775,992.441,1.181303634,4.940315642,6.749085201,337.5287754,1.888284424,-4.565205425,68.85332635,21.14667365,201.9270234,989.195,4.705,12.64320988,3.192323168,-1.306586236,-14.75081598,-0.4275555556,-0.01319483026,0.4768625666,0.3853627572,-1.522496976,0.2924554601,-0.396783269,14.26466328,-14.26466328,87.76327236,137.787,3.705,FROZEN_39_FULL_ENVIRONMENT,,True,2023|8|232.735|232.421,FROZEN_39
fce06089-154b-512e-a547-fd144ec0961c__TO__79d389ee-b055-582a-8985-c09472aa4d69,2023,INDY500_DAY1_2023,8,Marcus Ericsson,,fce06089-154b-512e-a547-fd144ec0961c,79d389ee-b055-582a-8985-c09472aa4d69,2.0,3.0,2023-05-20T18:14:06Z,2023-05-20T19:57:53Z,APPROXIMATE_POINT,APPROXIMATE_POINT,103.783333,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.421,233.03,0.609,-3.068,-1.083,1.985,-1.7345,-0.7365,0.998,True,True,44.933333,44.444444,-0.488889,-0.00471067,18.888889,18.888889,0.0,0.0,0.026578,-2.114444,18.501671,18.647751,0.14608,0.00140755,4.912857,1.080712,1.394911,0.330778,8.506667,-165.75,-1.59707724,True,True,True,UNKNOWN,UNKNOWN,False,True,44.93333333,18.50167053,5.737402649,43.16722775,992.441,1.181303634,4.940315642,6.749085201,337.5287754,1.888284424,-4.565205425,68.85332635,21.14667365,201.9270234,989.195,4.705,44.44444444,18.64775087,7.44193687,48.08008517,992.7717778,1.180591743,6.021027411,8.143996324,343.3600304,1.724162287,-5.768885116,54.62692435,35.37307565,245.870548,823.445,13.21166667,-0.4888888933,0.1460803392,1.704534221,4.912857425,0.3307777778,-0.0007118910402,1.080711769,1.394911123,5.831255057,-0.1641221369,-1.203679691,-14.226402,14.226402,43.94352462,-165.75,8.506666667,FROZEN_39_FULL_ENVIRONMENT,,True,2023|8|232.421|233.03,FROZEN_39
ad6c40ac-4389-5426-b8e5-1d130ac9da81__TO__3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,2023,INDY500_DAY1_2023,9,Scott Dixon,,ad6c40ac-4389-5426-b8e5-1d130ac9da81,3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,1.0,2.0,2023-05-20T15:37:44Z,2023-05-20T19:07:40Z,APPROXIMATE_POINT,APPROXIMATE_POINT,209.933333,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.914,233.375,0.461,-0.729,-1.131,-0.402,-0.518,-0.7955,-0.2775,False,True,33.906173,44.444444,10.538272,0.05019818,16.666667,18.604938,1.938272,0.0092328,-0.019778,-2.626667,15.857526,18.894775,3.03725,0.01446769,-11.727184,0.615794,0.160632,-1.285444,8.26,72.042889,0.34317032,True,True,True,UNKNOWN,UNKNOWN,False,True,33.90617284,15.8575257,7.519627991,57.71209396,993.0515556,1.192301996,4.538822457,6.739331855,335.3149846,1.895545954,-4.124053204,56.89660337,33.10339663,117.9566128,869.6682222,4.484444444,44.44444444,18.89477539,7.015553029,45.98491024,991.7661111,1.178527378,5.154616922,6.899964202,340.6068688,1.711580517,-4.862156697,62.78454569,27.21545431,229.2774645,941.7111111,12.74444444,10.5382716,3.037249688,-0.5040749613,-11.72718371,-1.285444444,-0.01377461785,0.6157944657,0.1606323471,5.291884105,-0.1839654368,-0.7381034933,5.887942322,-5.887942322,111.3208517,72.04288889,8.26,FROZEN_39_FULL_ENVIRONMENT,,True,2023|9|232.914|233.375,FROZEN_39
3072c6a1-a1c0-561e-a338-3e9b559cea21__TO__8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,2024,INDY500_DAY1_2024,7,Alexander Rossi,,3072c6a1-a1c0-561e-a338-3e9b559cea21,8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,1.0,2.0,2024-05-18T17:53:59Z,2024-05-18T20:37:01Z,APPROXIMATE_POINT,BOUNDED_INTERVAL,163.033333,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,232.962,233.069,0.107,-0.834,-1.024,-0.19,-0.422,-0.6315,-0.2095,False,True,45.22284,50.815432,5.592593,0.03430337,26.443827,27.517901,1.074074,0.00658806,-0.074011,-0.532222,24.518096,26.42959,1.911493,0.01172455,-12.972671,-0.539688,-0.654899,-0.193056,-4.990278,-214.118333,-1.31334083,True,True,True,UNKNOWN,UNKNOWN,False,True,,24.51809647,17.36708878,64.45508474,985.7398333,1.144878223,2.430316596,2.840395813,120.9855077,-2.083504455,1.251178621,69.66334378,20.33665622,188.7511124,919.2175,13.60722222,50.55555556,26.42958974,15.62510453,51.48241383,985.5467778,1.138263039,1.890628904,2.185496402,138.3526695,-1.256405568,1.412771284,47.40142873,42.59857127,255.0103568,705.0991667,8.616944444,,1.911493276,-1.741984249,-12.97267092,-0.1930555556,-0.006615183281,-0.5396876918,-0.6548994116,17.36716186,0.8270988868,0.1615926629,-22.26191505,22.26191505,66.25924443,-214.1183333,-4.990277778,FROZEN_39_FULL_ENVIRONMENT,,True,2024|7|232.962|233.069,FROZEN_39
9c85ad9a-de5a-5a03-9262-9ef6823db9e8__TO__f684d582-76d7-5411-83d0-39af174901c3,2023,INDY500_DAY1_2023,6,Felix Rosenqvist,,9c85ad9a-de5a-5a03-9262-9ef6823db9e8,f684d582-76d7-5411-83d0-39af174901c3,1.0,2.0,,,UNKNOWN,UNKNOWN,,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,233.099,233.947,0.848,-0.878,-0.957,-0.079,-0.478,-0.7435,-0.2655,False,True,,,,,,,,,,,,,,,,,,,,,,False,False,False,UNKNOWN,UNKNOWN,False,False,36.111111111111114,17.260858154296898,6.92743835449221,50.64718172617272,993.0,1.1866655777347888,4.107239820140483,5.809485495090485,,,,,,,923.7,2.0,43.888888888888886,19.191979980468773,8.282952880859398,49.21129005989362,993.1,1.1785110030657864,4.78668373021887,8.249429404735565,,,,,,,691.0,40.0,7.7777777777777715,1.931121826171875,1.3555145263671875,-1.4358916662790977,0.1000000000000227,-0.0081545746690023,0.6794439100783869,2.439943909645081,,,,,,,-232.70000000000005,38.0,PUBLIC_CHRONOLOGY_FULL_ENV_RESCUE,PTSC_PAIR_UNAVAILABLE,False,2023|6|233.099|233.947,R5_2_PUBLIC_RESCUE
135b66b6-87b3-5cb3-ba14-d2d21ed2fa92__TO__d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca,2024,INDY500_DAY1_2024,21,Rinus VeeKay,,135b66b6-87b3-5cb3-ba14-d2d21ed2fa92,d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca,3.0,4.0,,,BOUNDED_INTERVAL,BOUNDED_INTERVAL,,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,231.166,232.419,1.253,-1.086,-1.785,-0.699,-0.717,-1.221,-0.504,False,True,48.777778,47.222222,-1.555556,,28.111111,27.777778,-0.333333,,-0.01036,-0.010077,,,,,,,,,,,,False,True,False,UNKNOWN,UNKNOWN,False,False,49.44444444444444,27.312432861328148,15.415277099609398,48.22236637968853,985.8,1.135316015479207,1.5877071763691506,1.8900528699159624,,,,,,,815.0,8.0,47.22222222222222,27.526544189453148,15.093240356445335,46.646960151060334,985.1,1.1338535178824436,1.813446678491815,1.992172822356224,,,,,,,482.0,0.0,-2.2222222222222214,0.214111328125,-0.3220367431640625,-1.5754062286281965,-0.6999999999999318,-0.0014624975967634,0.2257395021226644,0.1021199524402616,,,,,,,-333.0,-8.0,PUBLIC_CHRONOLOGY_FULL_ENV_RESCUE,PTSC_PAIR_AVAILABLE_BUT_HRRR_PAIR_UNAVAILABLE,False,2024|21|231.166|232.419,R5_2_PUBLIC_RESCUE
2c6a50e6-564c-5b01-bb51-6a1d93ae56d7__TO__592e992b-5103-52a6-b623-e25e826386bc,2024,INDY500_DAY1_2024,5,Pato O'Ward,,2c6a50e6-564c-5b01-bb51-6a1d93ae56d7,592e992b-5103-52a6-b623-e25e826386bc,,,,,UNKNOWN,UNKNOWN,,BETWEEN_PERFORMANCE_OBSERVATIONS_NOT_QUEUE_WAIT,231.833,232.434,0.601,-1.167,-1.047,0.12,-0.658,-0.728,-0.07,False,True,,,,,,,,,,,,,,,,,,,,,,False,False,False,UNKNOWN,UNKNOWN,False,False,49.44444444444444,27.312432861328148,15.415277099609398,48.22236637968853,985.8,1.135316015479207,1.5877071763691506,1.8900528699159624,,,,,,,815.0,8.0,50.55555555555556,27.817010498046898,14.298699951171898,43.57108967096564,985.4,1.1334814230403285,1.1729568342017824,1.5890091806650162,,,,,,,665.0,14.0,1.1111111111111145,0.50457763671875,-1.1165771484375,-4.6512767087228895,-0.3999999999999772,-0.0018345924388785,-0.4147503421673681,-0.3010436892509462,,,,,,,-150.0,6.0,PUBLIC_CHRONOLOGY_FULL_ENV_RESCUE,PTSC_PAIR_UNAVAILABLE,False,2024|5|231.833|232.434,R5_2_PUBLIC_RESCUE
