year,field_name,value,count
2022,QualLap1,38.8599,1
2022,QualLap1,38.9619,1
2022,QualLap1,38.7005,1
2022,QualLap1,39.0556,1
2022,QualLap1,39.0275,1
2022,TeamName,Chip Ganassi Racing,5
2022,TeamName,Team Penske,5
2022,TeamName,Dreyer & Reinbold Racing,4
2022,TeamName,ECR,3
2022,TeamName,Arrow McLaren,3
2022,TeamName,Andretti Autosport,3
2022,TeamName,A.J. Foyt Enterprises,3
2022,TeamName,Rahal Letterman Lanigan Racing,3
2022,TeamName,Dale Coyne Racing with RWR,2
2022,TeamName,Dale Coyne Racing with HMD Motorsports,2
2022,TeamName,Juncos Hollinger Racing,2
2022,TeamName,Andretti Herta w/ Marco & Curb-Agajanian,2
2022,TeamName,Andretti Global w/ Curb-Agajanian,2
2022,TeamName,Meyer Shank w/ Curb-Agajanian,2
2022,TeamName,Meyer Shank Racing,1
2022,TeamName,Andretti Steinbrenner Autosport,1
2022,TeamName,DragonSpeed / Cusick Motorsports,1
2023,CarNumber,6,1
2023,CarNumber,7,1
2023,CarNumber,10,1
2023,CarNumber,21,1
2023,CarNumber,9,1
2023,CarNumber,66,1
2023,CarNumber,11,1
2023,CarNumber,5,1
2023,CarNumber,14,1
2023,CarNumber,8,1
2023,CarNumber,55,1
2023,CarNumber,12,1
2023,CarNumber,33,1
2023,CarNumber,3,1
2023,CarNumber,27,1
2023,CarNumber,20,1
2023,CarNumber,2,1
2023,CarNumber,23,1
2023,CarNumber,28,1
2023,CarNumber,06,1
2023,CarNumber,26,1
2023,CarNumber,60,1
2023,CarNumber,18,1
2023,CarNumber,98,1
2023,CarNumber,24,1
2023,CarNumber,29,1
2023,CarNumber,78,1
2023,CarNumber,77,1
2023,CarNumber,50,1
2023,CarNumber,44,1
2023,CarNumber,45,1
2023,CarNumber,51,1
2023,CarNumber,30,1
2023,CarNumber,15,1
2023,DriverName,Felix Rosenqvist,1
2023,DriverName,Alexander Rossi,1
2023,DriverName,Alex Palou,1
2023,DriverName,Rinus VeeKay,1
2023,DriverName,Scott Dixon,1
2023,DriverName,Tony Kanaan,1
2023,DriverName,Takuma Sato,1
2023,DriverName,Pato O'Ward,1
2023,DriverName,Santino Ferrucci,1
2023,DriverName,Marcus Ericsson,1
2023,DriverName,Benjamin Pedersen,1
2023,DriverName,Will Power,1
2023,DriverName,Ed Carpenter,1
2023,DriverName,Scott McLaughlin,1
2023,DriverName,Kyle Kirkwood,1
2023,DriverName,Conor Daly,1
2023,DriverName,Josef Newgarden,1
2023,DriverName,Ryan Hunter-Reay,1
2023,DriverName,Romain Grosjean,1
2023,DriverName,Helio Castroneves,1
2023,DriverName,Colton Herta,1
2023,DriverName,Simon Pagenaud,1
2023,DriverName,David Malukas,1
2023,DriverName,Marco Andretti,1
2023,DriverName,Stefan Wilson,1
2023,DriverName,Devlin DeFrancesco,1
2023,DriverName,Agustin Canapino,1
2023,DriverName,Callum Ilott,1
2023,DriverName,RC Enerson,1
2023,DriverName,Katherine Legge,1
2023,DriverName,Christian Lundgaard,1
2023,DriverName,Sting Ray Robb,1
2023,DriverName,Jack Harvey,1
2023,DriverName,Graham Rahal,1
2023,DriverOverrideID,4588,1
2023,DriverOverrideID,4587,1
2023,DriverOverrideID,4931,1
2023,DriverOverrideID,4614,1
2023,DriverOverrideID,3628,1
2023,DriverOverrideID,3648,1
2023,DriverOverrideID,3811,1
2023,DriverOverrideID,4559,1
2023,DriverOverrideID,4897,1
2023,DriverOverrideID,4905,1
2023,DriverOverrideID,4942,1
2023,DriverOverrideID,3667,1
2023,DriverOverrideID,3620,1
2023,DriverOverrideID,4932,1
2023,DriverOverrideID,4623,1
2023,DriverOverrideID,4218,1
2023,DriverOverrideID,4215,1
2023,DriverOverrideID,3645,1
2023,DriverOverrideID,4935,1
2023,DriverOverrideID,3622,1
2023,DriverOverrideID,4511,1
2023,DriverOverrideID,4276,1
2023,DriverOverrideID,4636,1
2023,DriverOverrideID,3608,1
2023,DriverOverrideID,3803,1
2023,DriverOverrideID,4940,1
2023,DriverOverrideID,4946,1
2023,DriverOverrideID,4939,1
2023,DriverOverrideID,4442,1
2023,DriverOverrideID,4401,1
2023,DriverOverrideID,4938,1
2023,DriverOverrideID,4613,1
2023,DriverOverrideID,4505,1
2023,DriverOverrideID,3668,1
2023,DriverUrl,/Drivers/Felix-Rosenqvist,1
2023,DriverUrl,/Drivers/Alexander-Rossi,1
2023,DriverUrl,/Drivers/Alex-Palou,1
2023,DriverUrl,/Drivers/Rinus-VeeKay,1
2023,DriverUrl,/Drivers/Scott-Dixon,1
2023,DriverUrl,/Drivers/Takuma-Sato,1
2023,DriverUrl,/Drivers/Pato-OWard,1
2023,DriverUrl,/Drivers/Santino-Ferrucci,1
2023,DriverUrl,/Drivers/Marcus-Ericsson,1
2023,DriverUrl,/Drivers/Will-Power,1
2023,DriverUrl,/Drivers/Ed-Carpenter,1
2023,DriverUrl,/Drivers/Scott-McLaughlin,1
2023,DriverUrl,/Drivers/Kyle-Kirkwood,1
2023,DriverUrl,/Drivers/Conor-Daly,1
2023,DriverUrl,/Drivers/Josef-Newgarden,1
2023,DriverUrl,/Drivers/Ryan-Hunter-Reay,1
2023,DriverUrl,/Drivers/Romain-Grosjean,1
2023,DriverUrl,/Drivers/Helio-Castroneves,1
2023,DriverUrl,/Drivers/David-Malukas,1
2023,DriverUrl,/Drivers/Katherine-Legge,1
2023,DriverUrl,/Drivers/Christian-Lundgaard,1
2023,DriverUrl,/Drivers/Sting-Ray-Robb,1
2023,DriverUrl,/Drivers/Jack-Harvey,1
2023,DriverUrl,/Drivers/Graham-Rahal,1
2023,DriversID,4588,1
2023,DriversID,4587,1
2023,DriversID,4931,1
2023,DriversID,4614,1
2023,DriversID,3628,1
2023,DriversID,3648,1
2023,DriversID,3811,1
2023,DriversID,4559,1
2023,DriversID,4897,1
2023,DriversID,4905,1
2023,DriversID,4942,1
2023,DriversID,3667,1
2023,DriversID,3620,1
2023,DriversID,4932,1
2023,DriversID,4623,1
2023,DriversID,4218,1
2023,DriversID,4215,1
2023,DriversID,3645,1
2023,DriversID,4935,1
2023,DriversID,3622,1
2023,DriversID,4511,1
2023,DriversID,4276,1
2023,DriversID,4636,1
2023,DriversID,3608,1
2023,DriversID,3803,1
2023,DriversID,4940,1
2023,DriversID,4946,1
2023,DriversID,4939,1
2023,DriversID,4442,1
2023,DriversID,4401,1
2023,DriversID,4938,1
2023,DriversID,4613,1
2023,DriversID,4505,1
2023,DriversID,3668,1
2023,ElapsedTime,02:33.8810,1
2023,ElapsedTime,02:34.1569,1
2023,ElapsedTime,02:34.2432,1
2023,ElapsedTime,02:34.2449,1
2023,ElapsedTime,02:34.2584,1
2023,ElapsedTime,02:34.2768,1
2023,ElapsedTime,02:34.2932,1
2023,ElapsedTime,02:34.3394,1
2023,ElapsedTime,02:34.4093,1
2023,ElapsedTime,02:34.4866,1
2023,ElapsedTime,02:34.6797,1
2023,ElapsedTime,02:34.6932,1
2023,ElapsedTime,02:34.7128,1
2023,ElapsedTime,02:34.7206,1
2023,ElapsedTime,02:34.7311,1
2023,ElapsedTime,02:34.8833,1
2023,ElapsedTime,02:34.9039,1
2023,ElapsedTime,02:35.0837,1
2023,ElapsedTime,02:35.1744,1
2023,ElapsedTime,02:35.2032,1
2023,ElapsedTime,02:35.2055,1
2023,ElapsedTime,02:35.2539,1
2023,ElapsedTime,02:35.3270,1
2023,ElapsedTime,02:35.3857,1
2023,ElapsedTime,02:35.4083,1
2023,ElapsedTime,02:35.6061,1
2023,ElapsedTime,02:35.6287,1
2023,ElapsedTime,02:35.7212,1
2023,ElapsedTime,02:35.7574,1
2023,ElapsedTime,02:35.7971,1
2023,ElapsedTime,02:35.8067,1
2023,ElapsedTime,02:36.0199,1
2023,ElapsedTime,02:36.4549,1
2023,ElapsedTime,01:18.2613,1
2023,EventsEntrylistID,35294,1
2023,EventsEntrylistID,35295,1
2023,EventsEntrylistID,35298,1
2023,EventsEntrylistID,35305,1
2023,EventsEntrylistID,35297,1
2023,EventsEntrylistID,35319,1
2023,EventsEntrylistID,35299,1
2023,EventsEntrylistID,35292,1
2023,EventsEntrylistID,35301,1
2023,EventsEntrylistID,35296,1
2023,EventsEntrylistID,35313,1
2023,EventsEntrylistID,35300,1
2023,EventsEntrylistID,35317,1
2023,EventsEntrylistID,35291,1
2023,EventsEntrylistID,35307,1
2023,EventsEntrylistID,35304,1
2023,EventsEntrylistID,35290,1
2023,EventsEntrylistID,35321,1
2023,EventsEntrylistID,35308,1
2023,EventsEntrylistID,35293,1
2023,EventsEntrylistID,35306,1
2023,EventsEntrylistID,35314,1
2023,EventsEntrylistID,35303,1
2023,EventsEntrylistID,35323,1
2023,EventsEntrylistID,35322,1
2023,EventsEntrylistID,35309,1
2023,EventsEntrylistID,35316,1
2023,EventsEntrylistID,35315,1
2023,EventsEntrylistID,35318,1
2023,EventsEntrylistID,35320,1
2023,EventsEntrylistID,35311,1
2023,EventsEntrylistID,35312,1
2023,EventsEntrylistID,35310,1
2023,EventsEntrylistID,35302,1
2023,EventsSessionsDetailsID,108594,1
2023,EventsSessionsDetailsID,108595,1
2023,EventsSessionsDetailsID,108596,1
2023,EventsSessionsDetailsID,108597,1
2023,EventsSessionsDetailsID,108598,1
2023,EventsSessionsDetailsID,108599,1
2023,EventsSessionsDetailsID,108600,1
2023,EventsSessionsDetailsID,108601,1
2023,EventsSessionsDetailsID,108602,1
2023,EventsSessionsDetailsID,108603,1
2023,EventsSessionsDetailsID,108604,1
2023,EventsSessionsDetailsID,108605,1
2023,EventsSessionsDetailsID,108606,1
2023,EventsSessionsDetailsID,108607,1
2023,EventsSessionsDetailsID,108608,1
2023,EventsSessionsDetailsID,108609,1
2023,EventsSessionsDetailsID,108610,1
2023,EventsSessionsDetailsID,108611,1
2023,EventsSessionsDetailsID,108612,1
2023,EventsSessionsDetailsID,108613,1
2023,EventsSessionsDetailsID,108614,1
2023,EventsSessionsDetailsID,108615,1
2023,EventsSessionsDetailsID,108616,1
2023,EventsSessionsDetailsID,108617,1
2023,EventsSessionsDetailsID,108618,1
2023,EventsSessionsDetailsID,108619,1
2023,EventsSessionsDetailsID,108620,1
2023,EventsSessionsDetailsID,108621,1
2023,EventsSessionsDetailsID,108622,1
2023,EventsSessionsDetailsID,108623,1
2023,EventsSessionsDetailsID,108624,1
2023,EventsSessionsDetailsID,108625,1
2023,EventsSessionsDetailsID,108626,1
2023,EventsSessionsDetailsID,108627,1
2023,EventsSessionsID,6202,34
2023,FirstName,Scott,2
2023,FirstName,Felix,1
2023,FirstName,Alexander,1
2023,FirstName,Alex,1
2023,FirstName,Rinus,1
2023,FirstName,Tony,1
2023,FirstName,Takuma,1
2023,FirstName,Pato,1
2023,FirstName,Santino,1
2023,FirstName,Marcus,1
2023,FirstName,Benjamin,1
2023,FirstName,Will,1
2023,FirstName,Ed,1
2023,FirstName,Kyle,1
2023,FirstName,Conor,1
2023,FirstName,Josef,1
2023,FirstName,Ryan,1
2023,FirstName,Romain,1
2023,FirstName,Helio,1
2023,FirstName,Colton,1
2023,FirstName,Simon,1
2023,FirstName,David,1
2023,FirstName,Marco,1
2023,FirstName,Stefan,1
2023,FirstName,Devlin,1
2023,FirstName,Agustin,1
2023,FirstName,Callum,1
2023,FirstName,RC,1
2023,FirstName,Katherine,1
2023,FirstName,Christian,1
2023,FirstName,Sting Ray,1
2023,FirstName,Jack,1
2023,FirstName,Graham,1
2023,IsDeleted,False,34
2023,LastName,Rosenqvist,1
2023,LastName,Rossi,1
2023,LastName,Palou,1
2023,LastName,VeeKay,1
2023,LastName,Dixon,1
2023,LastName,Kanaan,1
2023,LastName,Sato,1
2023,LastName,O'Ward,1
2023,LastName,Ferrucci,1
2023,LastName,Ericsson,1
2023,LastName,Pedersen,1
2023,LastName,Power,1
2023,LastName,Carpenter,1
2023,LastName,McLaughlin,1
2023,LastName,Kirkwood,1
2023,LastName,Daly,1
2023,LastName,Newgarden,1
2023,LastName,Hunter-Reay,1
2023,LastName,Grosjean,1
2023,LastName,Castroneves,1
2023,LastName,Herta,1
2023,LastName,Pagenaud,1
2023,LastName,Malukas,1
2023,LastName,Andretti,1
2023,LastName,Wilson,1
2023,LastName,DeFrancesco,1
2023,LastName,Canapino,1
2023,LastName,Ilott,1
2023,LastName,Enerson,1
2023,LastName,Legge,1
2023,LastName,Lundgaard,1
2023,LastName,Robb,1
2023,LastName,Harvey,1
2023,LastName,Rahal,1
2023,PositionFinish,1,1
2023,PositionFinish,2,1
2023,PositionFinish,3,1
2023,PositionFinish,4,1
2023,PositionFinish,5,1
2023,PositionFinish,6,1
2023,PositionFinish,7,1
2023,PositionFinish,8,1
2023,PositionFinish,9,1
2023,PositionFinish,10,1
2023,PositionFinish,11,1
2023,PositionFinish,12,1
2023,PositionFinish,13,1
2023,PositionFinish,14,1
2023,PositionFinish,15,1
2023,PositionFinish,16,1
2023,PositionFinish,17,1
2023,PositionFinish,18,1
2023,PositionFinish,19,1
2023,PositionFinish,20,1
2023,PositionFinish,21,1
2023,PositionFinish,22,1
2023,PositionFinish,23,1
2023,PositionFinish,24,1
2023,PositionFinish,25,1
2023,PositionFinish,26,1
2023,PositionFinish,27,1
2023,PositionFinish,28,1
2023,PositionFinish,29,1
2023,PositionFinish,30,1
2023,PositionFinish,31,1
2023,PositionFinish,32,1
2023,PositionFinish,33,1
2023,PositionFinish,34,1
2023,QualLap1,38.4076,1
2023,QualLap1,38.4325,1
2023,QualLap1,38.4209,1
2023,QualLap1,38.4776,1
2023,QualLap1,38.4939,1
2023,QualLap1,38.4521,1
2023,QualLap1,38.4476,1
2023,QualLap1,38.4896,1
2023,QualLap1,38.5334,1
2023,QualLap1,38.5372,1
2023,QualLap1,38.5775,1
2023,QualLap1,38.6071,1
2023,QualLap1,38.5227,1
2023,QualLap1,38.6409,1
2023,QualLap1,38.5478,1
2023,QualLap1,38.6052,1
2023,QualLap1,38.6863,1
2023,QualLap1,38.7189,1
2023,QualLap1,38.6964,1
2023,QualLap1,38.7358,1
2023,QualLap1,38.7148,1
2023,QualLap1,38.8072,1
2023,QualLap1,38.7209,1
2023,QualLap1,38.7379,1
2023,QualLap1,38.7534,1
2023,QualLap1,38.7679,1
2023,QualLap1,38.7073,1
2023,QualLap1,38.7146,1
2023,QualLap1,38.7988,1
2023,QualLap1,38.8607,1
2023,QualLap1,38.8988,1
2023,QualLap1,38.9401,1
2023,QualLap1,39.0507,1
2023,QualLap1,39.0861,1
2023,QualLap2,38.4107,1
2023,QualLap2,38.5016,1
2023,QualLap2,38.5113,1
2023,QualLap2,38.5261,1
2023,QualLap2,38.5038,1
2023,QualLap2,38.5745,1
2023,QualLap2,38.5243,1
2023,QualLap2,38.5635,1
2023,QualLap2,38.5873,1
2023,QualLap2,38.5840,1
2023,QualLap2,38.6520,1
2023,QualLap2,38.6492,1
2023,QualLap2,38.7270,1
2023,QualLap2,38.6626,1
2023,QualLap2,38.6164,1
2023,QualLap2,38.6759,1
2023,QualLap2,38.7298,1
2023,QualLap2,38.7366,1
2023,QualLap2,38.7765,1
2023,QualLap2,38.7982,1
2023,QualLap2,38.8143,1
2023,QualLap2,38.7957,1
2023,QualLap2,38.7854,1
2023,QualLap2,38.7932,1
2023,QualLap2,38.7871,1
2023,QualLap2,38.8045,1
2023,QualLap2,38.8576,1
2023,QualLap2,38.7908,1
2023,QualLap2,38.8882,1
2023,QualLap2,38.8971,1
2023,QualLap2,38.9105,1
2023,QualLap2,38.9841,1
2023,QualLap2,39.0956,1
2023,QualLap2,39.1752,1
2023,QualLap3,38.4977,1
2023,QualLap3,38.5623,1
2023,QualLap3,38.6079,1
2023,QualLap3,38.6047,1
2023,QualLap3,38.5797,1
2023,QualLap3,38.5677,1
2023,QualLap3,38.6581,1
2023,QualLap3,38.6360,1
2023,QualLap3,38.6082,1
2023,QualLap3,38.6487,1
2023,QualLap3,38.6975,1
2023,QualLap3,38.7095,1
2023,QualLap3,38.6922,1
2023,QualLap3,38.7084,1
2023,QualLap3,38.7279,1
2023,QualLap3,38.7675,1
2023,QualLap3,38.7262,1
2023,QualLap3,38.7918,1
2023,QualLap3,38.8336,1
2023,QualLap3,38.8212,1
2023,QualLap3,38.8344,1
2023,QualLap3,38.7981,1
2023,QualLap3,38.8755,1
2023,QualLap3,38.9270,1
2023,QualLap3,38.9713,1
2023,QualLap3,38.8869,1
2023,QualLap3,38.9894,1
2023,QualLap3,38.9774,1
2023,QualLap3,38.9780,1
2023,QualLap3,39.0152,1
2023,QualLap3,38.9799,1
2023,QualLap3,39.0172,1
2023,QualLap3,39.1445,1
2023,QualLap3,0.0000,1
2023,QualLap4,38.5650,1
2023,QualLap4,38.6605,1
2023,QualLap4,38.7031,1
2023,QualLap4,38.6365,1
2023,QualLap4,38.6810,1
2023,QualLap4,38.6825,1
2023,QualLap4,38.6632,1
2023,QualLap4,38.6503,1
2023,QualLap4,38.6804,1
2023,QualLap4,38.7167,1
2023,QualLap4,38.7527,1
2023,QualLap4,38.7274,1
2023,QualLap4,38.7709,1
2023,QualLap4,38.7087,1
2023,QualLap4,38.8390,1
2023,QualLap4,38.8347,1
2023,QualLap4,38.7616,1
2023,QualLap4,38.8364,1
2023,QualLap4,38.8679,1
2023,QualLap4,38.8480,1
2023,QualLap4,38.8420,1
2023,QualLap4,38.8529,1
2023,QualLap4,38.9452,1
2023,QualLap4,38.9276,1
2023,QualLap4,38.8965,1
2023,QualLap4,39.1468,1
2023,QualLap4,39.0744,1
2023,QualLap4,39.2384,1
2023,QualLap4,39.0924,1
2023,QualLap4,39.0241,1
2023,QualLap4,39.0175,1
2023,QualLap4,39.0785,1
2023,QualLap4,39.1641,1
2023,QualLap4,0.0000,1
2023,SpeedAvg,233.947,1
2023,SpeedAvg,233.528,1
2023,SpeedAvg,233.398,1
2023,SpeedAvg,233.395,1
2023,SpeedAvg,233.375,1
2023,SpeedAvg,233.347,1
2023,SpeedAvg,233.322,1
2023,SpeedAvg,233.252,1
2023,SpeedAvg,233.147,1
2023,SpeedAvg,233.03,1
2023,SpeedAvg,232.739,1
2023,SpeedAvg,232.719,1
2023,SpeedAvg,232.689,1
2023,SpeedAvg,232.677,1
2023,SpeedAvg,232.662,1
2023,SpeedAvg,232.433,1
2023,SpeedAvg,232.402,1
2023,SpeedAvg,232.133,1
2023,SpeedAvg,231.997,1
2023,SpeedAvg,231.954,1
2023,SpeedAvg,231.951,1
2023,SpeedAvg,231.878,1
2023,SpeedAvg,231.769,1
2023,SpeedAvg,231.682,1
2023,SpeedAvg,231.648,1
2023,SpeedAvg,231.353,1
2023,SpeedAvg,231.32,1
2023,SpeedAvg,231.182,1
2023,SpeedAvg,231.129,1
2023,SpeedAvg,231.07,1
2023,SpeedAvg,231.056,1
2023,SpeedAvg,230.74,1
2023,SpeedAvg,230.098,1
2023,SpeedAvg,229.999,1
2023,SpeedAvgFormatted,233.947,1
2023,SpeedAvgFormatted,233.528,1
2023,SpeedAvgFormatted,233.398,1
2023,SpeedAvgFormatted,233.395,1
2023,SpeedAvgFormatted,233.375,1
2023,SpeedAvgFormatted,233.347,1
2023,SpeedAvgFormatted,233.322,1
2023,SpeedAvgFormatted,233.252,1
2023,SpeedAvgFormatted,233.147,1
2023,SpeedAvgFormatted,233.030,1
2023,SpeedAvgFormatted,232.739,1
2023,SpeedAvgFormatted,232.719,1
2023,SpeedAvgFormatted,232.689,1
2023,SpeedAvgFormatted,232.677,1
2023,SpeedAvgFormatted,232.662,1
2023,SpeedAvgFormatted,232.433,1
2023,SpeedAvgFormatted,232.402,1
2023,SpeedAvgFormatted,232.133,1
2023,SpeedAvgFormatted,231.997,1
2023,SpeedAvgFormatted,231.954,1
2023,SpeedAvgFormatted,231.951,1
2023,SpeedAvgFormatted,231.878,1
2023,SpeedAvgFormatted,231.769,1
2023,SpeedAvgFormatted,231.682,1
2023,SpeedAvgFormatted,231.648,1
2023,SpeedAvgFormatted,231.353,1
2023,SpeedAvgFormatted,231.320,1
2023,SpeedAvgFormatted,231.182,1
2023,SpeedAvgFormatted,231.129,1
2023,SpeedAvgFormatted,231.070,1
2023,SpeedAvgFormatted,231.056,1
2023,SpeedAvgFormatted,230.740,1
2023,SpeedAvgFormatted,230.098,1
2023,SpeedAvgFormatted,229.999,1
2023,TeamName,Arrow McLaren,4
2023,TeamName,Chip Ganassi Racing,4
2023,TeamName,Rahal Letterman Lanigan Racing,4
2023,TeamName,ECR,3
2023,TeamName,Team Penske,3
2023,TeamName,A.J. Foyt Enterprises,2
2023,TeamName,Andretti Autosport,2
2023,TeamName,Dreyer & Reinbold Racing,2
2023,TeamName,Juncos Hollinger Racing,2
2023,TeamName,Meyer Shank w/ Curb-Agajanian,1
2023,TeamName,Andretti Global w/ Curb-Agajanian,1
2023,TeamName,Meyer Shank Racing,1
2023,TeamName,Dale Coyne Racing with HMD Motorsports,1
2023,TeamName,Andretti Herta w/ Marco & Curb-Agajanian,1
2023,TeamName,Andretti Steinbrenner Autosport,1
2023,TeamName,Abel Motorsports,1
2023,TeamName,Dale Coyne Racing with RWR,1
2024,CarNumber,12,1
2024,CarNumber,3,1
2024,CarNumber,2,1
2024,CarNumber,7,1
2024,CarNumber,27,1
2024,CarNumber,17,1
2024,CarNumber,60,1
2024,CarNumber,14,1
2024,CarNumber,75,1
2024,CarNumber,5,1
2024,CarNumber,21,1
2024,CarNumber,23,1
2024,CarNumber,26,1
2024,CarNumber,10,1
2024,CarNumber,6,1
2024,CarNumber,11,1
2024,CarNumber,20,1
2024,CarNumber,4,1
2024,CarNumber,98,1
2024,CarNumber,06,1
2024,CarNumber,9,1
2024,CarNumber,78,1
2024,CarNumber,41,1
2024,CarNumber,33,1
2024,CarNumber,66,1
2024,CarNumber,77,1
2024,CarNumber,8,1
2024,CarNumber,45,1
2024,CarNumber,24,1
2024,CarNumber,30,1
2024,CarNumber,51,1
2024,CarNumber,28,1
2024,CarNumber,15,1
2024,CarNumber,18,1
2024,DriverName,Will Power,1
2024,DriverName,Scott McLaughlin,1
2024,DriverName,Josef Newgarden,1
2024,DriverName,Alexander Rossi,1
2024,DriverName,Kyle Kirkwood,1
2024,DriverName,Kyle Larson,1
2024,DriverName,Felix Rosenqvist,1
2024,DriverName,Santino Ferrucci,1
2024,DriverName,Takuma Sato,1
2024,DriverName,Pato O'Ward,1
2024,DriverName,Rinus VeeKay,1
2024,DriverName,Ryan Hunter-Reay,1
2024,DriverName,Colton Herta,1
2024,DriverName,Alex Palou,1
2024,DriverName,Callum Ilott,1
2024,DriverName,Marcus Armstrong,1
2024,DriverName,Ed Carpenter,1
2024,DriverName,Kyffin Simpson,1
2024,DriverName,Marco Andretti,1
2024,DriverName,Helio Castroneves,1
2024,DriverName,Scott Dixon,1
2024,DriverName,Agustin Canapino,1
2024,DriverName,Sting Ray Robb,1
2024,DriverName,Christian Rasmussen,1
2024,DriverName,Tom Blomqvist,1
2024,DriverName,Romain Grosjean,1
2024,DriverName,Linus Lundqvist,1
2024,DriverName,Christian Lundgaard,1
2024,DriverName,Conor Daly,1
2024,DriverName,Pietro Fittipaldi,1
2024,DriverName,Katherine Legge,1
2024,DriverName,Marcus Ericsson,1
2024,DriverName,Graham Rahal,1
2024,DriverName,Nolan Siegel,1
2024,DriverOverrideID,3667,1
2024,DriverOverrideID,4932,1
2024,DriverOverrideID,4215,1
2024,DriverOverrideID,4587,1
2024,DriverOverrideID,4623,1
2024,DriverOverrideID,4958,1
2024,DriverOverrideID,4588,1
2024,DriverOverrideID,4897,1
2024,DriverOverrideID,3811,1
2024,DriverOverrideID,4559,1
2024,DriverOverrideID,4614,1
2024,DriverOverrideID,3645,1
2024,DriverOverrideID,4511,1
2024,DriverOverrideID,4931,1
2024,DriverOverrideID,4939,1
2024,DriverOverrideID,4948,1
2024,DriverOverrideID,3620,1
2024,DriverOverrideID,4944,1
2024,DriverOverrideID,3608,1
2024,DriverOverrideID,3622,1
2024,DriverOverrideID,3628,1
2024,DriverOverrideID,4946,1
2024,DriverOverrideID,4613,1
2024,DriverOverrideID,4920,1
2024,DriverOverrideID,4954,1
2024,DriverOverrideID,4935,1
2024,DriverOverrideID,4941,1
2024,DriverOverrideID,4938,1
2024,DriverOverrideID,4218,1
2024,DriverOverrideID,4882,1
2024,DriverOverrideID,4401,1
2024,DriverOverrideID,4905,1
2024,DriverOverrideID,3668,1
2024,DriverOverrideID,4915,1
2024,DriverUrl,/Drivers/Will-Power,1
2024,DriverUrl,/Drivers/Scott-McLaughlin,1
2024,DriverUrl,/Drivers/Josef-Newgarden,1
2024,DriverUrl,/Drivers/Alexander-Rossi,1
2024,DriverUrl,/Drivers/Kyle-Kirkwood,1
2024,DriverUrl,/Drivers/Felix-Rosenqvist,1
2024,DriverUrl,/Drivers/Santino-Ferrucci,1
2024,DriverUrl,/Drivers/Takuma-Sato,1
2024,DriverUrl,/Drivers/Pato-OWard,1
2024,DriverUrl,/Drivers/Rinus-VeeKay,1
2024,DriverUrl,/Drivers/Ryan-Hunter-Reay,1
2024,DriverUrl,/Drivers/Alex-Palou,1
2024,DriverUrl,/Drivers/Marcus-Armstrong,1
2024,DriverUrl,/Drivers/Ed-Carpenter,1
2024,DriverUrl,/Drivers/Kyffin-Simpson,1
2024,DriverUrl,/Drivers/Helio-Castroneves,1
2024,DriverUrl,/Drivers/Scott-Dixon,1
2024,DriverUrl,/Drivers/Sting-Ray-Robb,1
2024,DriverUrl,/Drivers/Christian-Rasmussen,1
2024,DriverUrl,/Drivers/Romain-Grosjean,1
2024,DriverUrl,/Drivers/Christian-Lundgaard,1
2024,DriverUrl,/Drivers/Conor-Daly,1
2024,DriverUrl,/Drivers/Katherine-Legge,1
2024,DriverUrl,/Drivers/Marcus-Ericsson,1
2024,DriverUrl,/Drivers/Graham-Rahal,1
2024,DriverUrl,/Drivers/Nolan-Siegel,1
2024,DriversID,3667,1
2024,DriversID,4932,1
2024,DriversID,4215,1
2024,DriversID,4587,1
2024,DriversID,4623,1
2024,DriversID,4958,1
2024,DriversID,4588,1
2024,DriversID,4897,1
2024,DriversID,3811,1
2024,DriversID,4559,1
2024,DriversID,4614,1
2024,DriversID,3645,1
2024,DriversID,4511,1
2024,DriversID,4931,1
2024,DriversID,4939,1
2024,DriversID,4948,1
2024,DriversID,3620,1
2024,DriversID,4944,1
2024,DriversID,3608,1
2024,DriversID,3622,1
2024,DriversID,3628,1
2024,DriversID,4946,1
2024,DriversID,4613,1
2024,DriversID,4920,1
2024,DriversID,4954,1
2024,DriversID,4935,1
2024,DriversID,4941,1
2024,DriversID,4938,1
2024,DriversID,4218,1
2024,DriversID,4882,1
2024,DriversID,4401,1
2024,DriversID,4905,1
2024,DriversID,3668,1
2024,DriversID,4915,1
2024,ElapsedTime,02:34.0053,1
2024,ElapsedTime,02:34.2863,1
2024,ElapsedTime,02:34.3124,1
2024,ElapsedTime,02:34.4609,1
2024,ElapsedTime,02:34.6634,1
2024,ElapsedTime,02:34.7965,1
2024,ElapsedTime,02:34.8074,1
2024,ElapsedTime,02:34.8415,1
2024,ElapsedTime,02:34.8566,1
2024,ElapsedTime,02:34.8826,1
2024,ElapsedTime,02:34.8930,1
2024,ElapsedTime,02:34.9153,1
2024,ElapsedTime,02:34.9616,1
2024,ElapsedTime,02:34.9682,1
2024,ElapsedTime,02:35.0184,1
2024,ElapsedTime,02:35.0504,1
2024,ElapsedTime,02:35.1608,1
2024,ElapsedTime,02:35.2069,1
2024,ElapsedTime,02:35.2458,1
2024,ElapsedTime,02:35.2587,1
2024,ElapsedTime,02:35.2723,1
2024,ElapsedTime,02:35.2750,1
2024,ElapsedTime,02:35.2888,1
2024,ElapsedTime,02:35.3852,1
2024,ElapsedTime,02:35.4554,1
2024,ElapsedTime,02:35.4982,1
