file,column,classes,semantic_type,target_rows,nonempty,coverage,unique_numeric,numeric_fraction,numeric_min,numeric_max,safe_weather_numeric,performance_or_outcome,availability_flag,direct_attempt_join
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_20m_gust_ms,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,24,1.0,-0.408876,0.472515,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_20m_gust_ms_per_min,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,24,1.0,-0.02044379,0.02362576,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_20m_cloud_cover_pct,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,19,1.0,0.0,100.0,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_20m_cloud_cover_pct,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,12,1.0,-32.0,25.666667,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_20m_cloud_cover_pct_per_min,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,12,1.0,-1.6,1.28333333,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_20m_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,519.860833,997.324444,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_20m_shortwave_radiation_wm2,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,24,1.0,-118.2125,47.633333,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_20m_shortwave_radiation_wm2_per_min,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,24,1.0,-5.910625,2.38166667,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_available,AVAILABILITY_FLAG,AVAILABILITY_FLAG,40,40,1.0,1,0.0,,,False,False,True,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,16.148445,30.262162,False,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.12369,0.872421,False,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_temp_c_per_min,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.00412298,0.02908071,False,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_dewpoint_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,5.921478,19.817202,False,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_dewpoint_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-1.722069,0.897308,False,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_dewpoint_c_per_min,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.05740229,0.02991028,False,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_relative_humidity_pct,HUMIDITY;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,31.748575,65.357448,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_relative_humidity_pct,HUMIDITY;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-7.933088,2.170785,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_relative_humidity_pct_per_min,HUMIDITY;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.26443628,0.07235949,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_wind_speed_10m_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,0.445541,5.995182,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_wind_speed_10m_ms,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.249028,0.528255,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_wind_speed_10m_ms_per_min,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.00830094,0.0176085,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_wind_direction_deg,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,18.795442,343.540618,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_wind_direction_deg,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,-18.877788,28.205716,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_wind_direction_deg_per_min,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,-0.62925959,0.94019054,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_pressure_hpa,PRESSURE;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,36,1.0,985.760028,1001.699667,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_pressure_hpa,PRESSURE;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.5,0.604167,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_pressure_hpa_per_min,PRESSURE;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.01666667,0.02013889,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_gust_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,0.981047,8.101367,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_gust_ms,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.613314,0.724312,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_gust_ms_per_min,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-0.02044379,0.02414372,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_cloud_cover_pct,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,19,1.0,0.0,100.0,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_cloud_cover_pct,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,13,1.0,-47.487222,38.5,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_cloud_cover_pct_per_min,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,13,1.0,-1.58290741,1.28333333,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_plus_30m_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,40,1.0,490.25575,999.991111,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_delta_30m_shortwave_radiation_wm2,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-193.7125,71.45,True,False,False,False
r4p5_decision_safe_forecast_scenarios_v1.csv,forecast_rate_30m_shortwave_radiation_wm2_per_min,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,40,40,1.0,30,1.0,-6.45708333,2.38166667,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,year,YEAR,LOW_CARDINALITY_NUMERIC,5,5,1.0,3,1.0,2020.0,2023.0,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,5,5,1.0,0,0.0,,,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,historical_future_run_time_utc,TIME,TIME_OR_DATETIME,5,5,1.0,0,0.0,,,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,selected_hrrr_cycle_utc,TIME;FORECAST_METADATA_OR_VALUE,TIME_OR_DATETIME,5,5,1.0,0,0.0,,,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,current_four_lap_average_speed_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,228.395,232.617,False,True,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,current_lap1_to_lap4_delta_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-3.653,-0.975,False,True,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,decision_time_safe,TIME,TIME_OR_DATETIME,5,5,1.0,0,0.0,,,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,18.57184,29.65947,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,18.562728,31.02382,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.184285,1.36435,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_temp_c_per_min,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.00281277,0.01837509,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_dewpoint_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,5.680533,19.351937,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_dewpoint_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,6.767558,18.400724,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_dewpoint_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.951213,1.087025,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_dewpoint_c_per_min,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.01281094,0.01047398,False,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_relative_humidity_pct,HUMIDITY;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,36.092698,53.957581,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_relative_humidity_pct,HUMIDITY;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,35.980172,47.773962,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_relative_humidity_pct,HUMIDITY;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-6.914582,2.062406,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_relative_humidity_pct_per_min,HUMIDITY;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.09312568,0.01987223,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_wind_speed_10m_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.408785,5.620006,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_wind_speed_10m_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.502954,5.981777,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_wind_speed_10m_ms,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.033699,0.847142,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_wind_speed_10m_ms_per_min,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.00126827,0.00882253,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_wind_direction_deg,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,44.48971,342.464467,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_wind_direction_deg,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,269.337387,353.503371,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_wind_direction_deg,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-50.986339,12.321794,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_wind_direction_deg_per_min,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.6866847,0.11872613,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_pressure_hpa,PRESSURE;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,986.80125,998.501444,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_pressure_hpa,PRESSURE;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,986.875,998.639889,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_pressure_hpa,PRESSURE;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.07375,0.614111,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_pressure_hpa_per_min,PRESSURE;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.00099327,0.01137463,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_gust_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,1.606068,7.482549,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_gust_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,1.46912,8.164401,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_gust_ms,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.136948,1.472064,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_gust_ms_per_min,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-0.00550378,0.01588962,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_cloud_cover_pct,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,51.653333,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_cloud_cover_pct,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,0.0,18.426667,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_cloud_cover_pct,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-33.226667,5.720556,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_cloud_cover_pct_per_min,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-1.6,0.05512018,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_now_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,578.860833,990.955,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,517.599167,854.668889,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_shortwave_radiation_wm2,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-161.243333,-53.775,True,False,False,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_shortwave_radiation_wm2_per_min,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-2.95,-0.72424242,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,year,YEAR,CONTINUOUS_NUMERIC,312,312,1.0,5,1.0,2020.0,2024.0,False,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,312,312,1.0,0,0.0,,,False,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,target_time_utc,TIME,TIME_OR_DATETIME,312,312,1.0,0,0.0,,,False,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,selected_hrrr_cycle_utc,TIME;FORECAST_METADATA_OR_VALUE,TIME_OR_DATETIME,312,312,1.0,0,0.0,,,False,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,current_humidity,HUMIDITY,CONTINUOUS_NUMERIC,312,312,1.0,47,1.0,0.37,0.95,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,current_wind,WIND,CONTINUOUS_NUMERIC,312,312,1.0,15,1.0,0.0,14.0,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,current_pressure,PRESSURE,CONTINUOUS_NUMERIC,312,310,0.9935897435897436,33,1.0,29.09,29.63,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,12.69428405761721,31.159097290039085,False,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,12.923852539062523,31.28808746337893,False,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-0.9986419677734375,1.2010574340820312,False,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_relative_humidity_pct,HUMIDITY;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,32.36508847092964,94.05844835934361,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_relative_humidity_pct,HUMIDITY;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,30.17446126692126,93.62277875025798,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_relative_humidity_pct,HUMIDITY;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-7.933088409851109,5.95028928868188,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_wind_speed_10m_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,0.3650929722680454,6.214506266287915,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_wind_speed_10m_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,0.3708334007167827,6.047498191176703,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_wind_speed_10m_ms,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-1.2573091982127318,1.1304685605217206,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_gust_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,0.6508255433291197,9.288561038672924,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_gust_ms,WIND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,0.8884457680396736,9.285952300764622,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_gust_ms,WIND;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-1.6472856411710382,1.2227395102381706,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_cloud_cover_pct,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,86,1.0,0.0,100.0,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_cloud_cover_pct,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,99,1.0,0.0,100.0,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_cloud_cover_pct,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,55,1.0,-48.0,47.5,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,157,1.0,59.1,1002.0,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,197,1.0,58.5,1004.0,True,False,False,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_shortwave_radiation_wm2,SOLAR_CLOUD;WEATHER_TREND;FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,312,312,1.0,123,1.0,-397.0,176.50000000000006,True,False,False,False
r4p2_environment_linked_transitions_v1.csv,year,YEAR,LOW_CARDINALITY_NUMERIC,39,39,1.0,4,1.0,2020.0,2024.0,False,False,False,False
r4p2_environment_linked_transitions_v1.csv,before_time_utc,TIME,TIME_OR_DATETIME,39,39,1.0,0,0.0,,,False,False,False,False
r4p2_environment_linked_transitions_v1.csv,after_time_utc,TIME,TIME_OR_DATETIME,39,39,1.0,0,0.0,,,False,False,False,False
r4p2_environment_linked_transitions_v1.csv,before_time_class,TIME,TIME_OR_DATETIME,39,39,1.0,0,0.0,,,False,False,False,False
r4p2_environment_linked_transitions_v1.csv,after_time_class,TIME,TIME_OR_DATETIME,39,39,1.0,0,0.0,,,False,False,False,False
r4p2_environment_linked_transitions_v1.csv,elapsed_between_performance_observations_min,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,39,39,1.0,37,1.0,53.266667,288.016667,False,True,False,False
r4p2_environment_linked_transitions_v1.csv,before_four_lap_average_speed_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,220.946,232.962,False,True,False,False
r4p2_environment_linked_transitions_v1.csv,after_four_lap_average_speed_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,222.917,233.375,False,True,False,False
r4p2_environment_linked_transitions_v1.csv,delta_four_lap_average_speed_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-1.419,4.695,False,True,False,False
r4p2_environment_linked_transitions_v1.csv,before_lap1_to_lap4_delta_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-6.774,-0.539,False,True,False,False
r4p2_environment_linked_transitions_v1.csv,after_lap1_to_lap4_delta_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-3.653,-0.432,False,True,False,False
r4p2_environment_linked_transitions_v1.csv,delta_lap1_to_lap4_shape_mph,PERFORMANCE_OR_OUTCOME,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-2.053,6.314,False,True,False,False
r4p2_environment_linked_transitions_v1.csv,delta_ptsc_ambient_c,WEATHER_TREND,CONTINUOUS_NUMERIC,39,39,1.0,36,1.0,-1.055556,3.888889,True,False,False,False
r4p2_environment_linked_transitions_v1.csv,ptsc_ambient_change_rate_c_per_min,WEATHER_TREND,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-0.01421624,0.02637253,True,False,False,False
r4p2_environment_linked_transitions_v1.csv,delta_ptsc_humidity,HUMIDITY;WEATHER_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-0.1253,0.026578,True,False,False,False
r4p2_environment_linked_transitions_v1.csv,delta_ptsc_wind,WIND;WEATHER_TREND,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-4.65,2.431111,True,False,False,False
r4p2_environment_linked_transitions_v1.csv,before_forecast_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,15.309347,29.892553,False,False,False,False
r4p2_environment_linked_transitions_v1.csv,after_forecast_temp_c,FORECAST_METADATA_OR_VALUE,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,18.288198,31.322069,False,False,False,False
